,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
134,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,29,1989,30.3,22,89,34,38.2,2.94,1.12,0.20,0.53,14.2,0,4,5,22.6,18.5,0.21,-0.6,-0.5,Matches
135,Emil Audero,it ITA,GK,Sampdoria,it Serie A,21,1997,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
136,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,21,1997,5.1,3,13,8,61.5,2.54,1.56,0.23,0.38,12.6,0,0,0,2.8,2.8,0.25,+0.2,+0.2,Matches
137,Ludwig Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,24,1994,33.6,1,22,6,27.3,0.65,0.18,0.05,0.17,14.7,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
138,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,25,1992,6.3,0,4,1,25.0,0.64,0.16,0.00,0.00,17.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
139,Charlie Austin,eng ENG,FW,Southampton,eng Premier League,29,1989,10.9,2,31,7,22.6,2.84,0.64,0.06,0.29,16.0,0,0,1,3.6,3.3,0.11,-1.6,-1.3,Matches
140,Ezequiel Ávila,ar ARG,"FW,MF",Huesca,es La Liga,24,1994,22.2,10,87,23,26.4,3.92,1.04,0.10,0.39,19.8,2,1,1,6.8,6.1,0.07,+3.2,+2.9,Matches
141,Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,26,1991,13.1,1,27,3,11.1,2.06,0.23,0.04,0.33,14.6,0,0,0,2.9,2.9,0.11,-1.9,-1.9,Matches
142,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,23,1994,27.2,4,23,9,39.1,0.85,0.33,0.17,0.44,14.5,5,0,0,2.3,2.3,0.10,+1.7,+1.7,Matches
143,Floyd Ayité,tg TOG,"FW,MF",Fulham,eng Premier League,29,1988,5.3,1,7,1,14.3,1.32,0.19,0.14,1.00,21.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
144,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,28,1989,37.8,1,17,7,41.2,0.45,0.19,0.06,0.14,15.4,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
145,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,es La Liga,27,1991,23.4,1,9,4,44.4,0.38,0.17,0.11,0.25,9.8,0,0,0,1.3,1.3,0.14,-0.3,-0.3,Matches
146,Florian Baak,de GER,MF,Hertha BSC,de Bundesliga,19,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
147,Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,32,1986,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
148,Khouma Babacar,sn SEN,FW,Sassuolo,it Serie A,25,1993,16.5,7,58,19,32.8,3.51,1.15,0.09,0.26,17.8,0,2,2,7.6,6.1,0.10,-0.6,-1.1,Matches
149,Ryan Babel,nl NED,"FW,MF",Fulham,eng Premier League,31,1986,13.9,5,27,9,33.3,1.94,0.65,0.19,0.56,16.0,0,0,0,5.7,5.7,0.21,-0.7,-0.7,Matches
150,Carlos Bacca,co COL,FW,Villarreal,es La Liga,31,1986,14.1,6,30,14,46.7,2.13,0.99,0.17,0.36,16.0,1,1,1,4.6,3.8,0.13,+1.4,+1.2,Matches
151,Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,eng Premier League,20,1997,15.7,1,19,8,42.1,1.21,0.51,0.05,0.13,27.0,2,0,0,0.7,0.7,0.04,+0.3,+0.3,Matches
152,Leandro Bacuna,cw CUW,MF,Cardiff City,eng Premier League,26,1991,6.2,0,5,1,20.0,0.80,0.16,0.00,0.00,27.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
153,Milan Badelj,hr CRO,MF,Lazio,it Serie A,29,1989,12.7,1,14,4,28.6,1.10,0.32,0.07,0.25,26.8,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
154,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,17,2001,19.6,1,6,2,33.3,0.31,0.10,0.17,0.50,12.3,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
155,Holger Badstuber,de GER,DF,Stuttgart,de Bundesliga,29,1989,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
156,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,26,1992,27.4,11,64,30,46.9,2.33,1.09,0.14,0.30,17.3,2,2,3,9.5,7.1,0.11,+1.5,+1.9,Matches
157,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,34,1984,31.3,0,26,10,38.5,0.83,0.32,0.00,0.00,27.2,0,0,0,0.9,0.9,0.03,-0.9,-0.9,Matches
158,Leon Bailey,jm JAM,FW,Leverkusen,de Bundesliga,20,1997,21.3,5,56,17,30.4,2.63,0.80,0.09,0.29,21.0,13,0,0,5.0,5.0,0.09,0.0,0.0,Matches
159,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,24,1994,7.1,0,3,1,33.3,0.42,0.14,0.00,0.00,11.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
160,Leighton Baines,eng ENG,DF,Everton,eng Premier League,33,1984,4.2,0,2,1,50.0,0.48,0.24,0.00,0.00,25.5,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
161,Marvin Bakalorz,de GER,MF,Hannover 96,de Bundesliga,28,1989,16.3,1,12,5,41.7,0.73,0.31,0.08,0.20,19.2,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
162,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,23,1994,25.6,1,25,6,24.0,0.98,0.23,0.04,0.17,17.5,0,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
163,Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,0,11,3,27.3,1.06,0.29,0.00,0.00,19.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
164,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,1,19,2,10.5,0.85,0.09,0.05,0.50,9.3,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches
165,Keita Baldé,sn SEN,FW,Inter,it Serie A,23,1995,9.9,5,30,17,56.7,3.04,1.72,0.17,0.29,16.9,0,0,0,3.9,3.9,0.13,+1.1,+1.1,Matches
166,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,29,1989,19.8,8,75,31,41.3,3.78,1.56,0.09,0.23,18.7,10,1,1,9.1,8.3,0.11,-1.1,-1.3,Matches
167,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,0,1,0,0.0,0.17,0.00,0.00,,29.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
168,Andrija Balić,hr CRO,"FW,MF",Udinese,it Serie A,20,1997,0.3,0,1,0,0.0,3.33,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
169,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,21,1997,17.7,0,4,2,50.0,0.23,0.11,0.00,0.00,20.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
170,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,21,1997,17.7,0,4,1,25.0,0.23,0.06,0.00,0.00,14.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
171,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12.0,0,5,0,0.0,0.42,0.00,0.00,,32.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
172,Leon Balogun,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,1,1,1,100.0,0.15,0.15,1.00,1.00,13.3,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
173,Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,0,33,8,24.2,3.95,0.96,0.00,0.00,23.3,5,0,0,3.1,3.1,0.09,-3.1,-3.1,Matches
174,Mario Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,8,43,16,37.2,4.15,1.54,0.19,0.50,19.3,3,0,0,5.5,5.5,0.13,+2.5,+2.5,Matches
175,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,0,7,0,0.0,0.24,0.00,0.00,,25.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
176,Jonathan Bamba,ci CIV,"FW,MF",Lille,fr Ligue 1,22,1996,33.4,13,66,27,40.9,1.98,0.81,0.18,0.44,20.1,1,1,1,8.4,7.6,0.12,+4.6,+4.4,Matches
177,Sol Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,4,22,7,31.8,0.80,0.25,0.18,0.57,9.7,0,0,0,4.0,4.0,0.19,0.0,0.0,Matches
178,Yacine Bammou,ma MAR,"FW,MF",Caen,fr Ligue 1,26,1991,10.3,2,16,4,25.0,1.56,0.39,0.06,0.25,23.5,0,1,1,1.4,0.6,0.04,+0.6,+0.4,Matches
179,Éver Banega,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,3,30,8,26.7,1.01,0.27,0.03,0.13,26.3,7,2,2,2.8,1.2,0.04,+0.2,-0.2,Matches
180,Mattia Bani,it ITA,DF,Chievo,it Serie A,24,1993,29.0,0,13,3,23.1,0.45,0.10,0.00,0.00,12.5,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
181,Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,25,1992,13.7,2,41,15,36.6,2.99,1.09,0.02,0.07,18.6,0,1,1,5.0,4.3,0.10,-3.0,-3.3,Matches
182,Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,23,1994,3.7,0,4,0,0.0,1.09,0.00,0.00,,22.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
183,Federico Barba,it ITA,DF,Chievo,it Serie A,24,1993,27.6,0,9,3,33.3,0.33,0.11,0.00,0.00,16.2,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
184,Danilo Barbosa,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,0,22,6,27.3,1.28,0.35,0.00,0.00,22.3,5,0,0,1.9,1.9,0.08,-1.9,-1.9,Matches
185,Enis Bardhi,mk MKD,MF,Levante,es La Liga,23,1995,31.5,3,66,18,27.3,2.09,0.57,0.05,0.17,24.5,21,0,0,3.6,3.6,0.06,-0.6,-0.6,Matches
186,Francesco Bardi,it ITA,GK,Frosinone,it Serie A,26,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
187,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,33,1985,18.6,0,12,1,8.3,0.65,0.05,0.00,0.00,26.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
188,Nicolò Barella,it ITA,MF,Cagliari,it Serie A,21,1997,34.5,1,53,12,22.6,1.54,0.35,0.02,0.08,24.1,2,0,1,2.6,1.8,0.03,-1.6,-0.8,Matches
189,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,de Bundesliga,29,1989,12.0,0,7,1,14.3,0.58,0.08,0.00,0.00,28.8,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
190,Antonino Barillà,it ITA,MF,Parma,it Serie A,30,1988,29.1,3,19,8,42.1,0.65,0.28,0.16,0.38,19.1,0,0,0,3.0,3.0,0.16,0.0,0.0,Matches
191,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,3,41,9,22.0,2.96,0.65,0.07,0.33,19.9,1,0,0,4.0,4.0,0.10,-1.0,-1.0,Matches
192,Aymen Barkok,ma MAR,MF,Düsseldorf,de Bundesliga,20,1998,5.7,0,5,0,0.0,0.88,0.00,0.00,,24.0,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
193,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,28,1989,26.5,12,63,28,44.4,2.37,1.06,0.16,0.36,14.7,0,2,2,13.8,12.2,0.19,-1.8,-2.2,Matches
194,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,20,1997,11.2,1,40,10,25.0,3.59,0.90,0.03,0.10,17.0,0,0,0,3.9,3.9,0.10,-2.9,-2.9,Matches
195,Antonio Barragán,es ESP,"DF,FW",Betis,es La Liga,31,1987,10.4,0,2,0,0.0,0.19,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
196,Antonio Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
197,Antonio Barreca,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,0,5,1,20.0,0.76,0.15,0.00,0.00,24.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
198,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1.0,0,1,0,0.0,1.00,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
199,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,16,2001,4.4,1,5,1,20.0,1.13,0.23,0.20,1.00,14.0,0,0,0,0.5,0.5,0.10,+0.5,+0.5,Matches
200,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,0,8,3,37.5,0.92,0.34,0.00,0.00,18.7,1,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
201,Musa Barrow,gm GAM,FW,Atalanta,it Serie A,19,1998,6.7,1,30,8,26.7,4.49,1.20,0.03,0.13,17.7,0,0,0,2.9,2.9,0.10,-1.9,-1.9,Matches
202,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,31,1987,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
203,Marc Bartra,es ESP,DF,Betis,es La Liga,27,1991,32.5,1,10,4,40.0,0.31,0.12,0.10,0.25,24.9,1,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
204,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,37,1981,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
205,Daniele Baselli,it ITA,MF,Torino,it Serie A,26,1992,26.4,4,42,11,26.2,1.59,0.42,0.10,0.36,23.1,7,0,0,2.4,2.4,0.06,+1.6,+1.6,Matches
206,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,2,20,7,35.0,1.35,0.47,0.10,0.29,25.7,5,0,0,1.2,1.2,0.06,+0.8,+0.8,Matches
207,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
208,Borja Bastón,es ESP,FW,Alavés,es La Liga,25,1992,16.0,5,33,9,27.3,2.06,0.56,0.15,0.56,11.3,0,0,0,6.2,6.2,0.19,-1.2,-1.2,Matches
209,Alessandro Bastoni,it ITA,DF,Parma,it Serie A,19,1999,18.8,1,3,2,66.7,0.16,0.11,0.33,0.50,12.1,0,0,0,0.6,0.6,0.19,+0.4,+0.4,Matches
210,Bastos,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,1,11,3,27.3,0.87,0.24,0.09,0.33,18.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
211,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,5,27,10,37.0,3.24,1.20,0.19,0.50,16.7,0,0,0,4.0,4.0,0.15,+1.0,+1.0,Matches
212,Michy Batshuayi,be BEL,FW,Valencia,es La Liga,24,1993,5.9,1,17,7,41.2,2.90,1.20,0.06,0.14,17.6,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
213,Robert Bauer,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,0,8,1,12.5,0.42,0.05,0.00,0.00,27.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
214,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
215,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,1996,18.0,1,5,2,40.0,0.28,0.11,0.20,0.50,12.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
216,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,0,11,0,0.0,0.64,0.00,0.00,,23.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
217,Christoph Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,0,2,0,0.0,2.12,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
218,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,23,1995,6.6,1,20,5,25.0,3.02,0.75,0.05,0.20,13.0,0,0,0,2.7,2.7,0.14,-1.7,-1.7,Matches
219,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
220,Paul Baysse,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,0,9,3,33.3,0.45,0.15,0.00,0.00,13.1,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
221,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,de Bundesliga,21,1996,1.7,0,5,0,0.0,2.90,0.00,0.00,,17.3,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
222,Claudio Beauvue,gp GLP,"FW,MF",Caen,fr Ligue 1,30,1988,16.7,3,39,13,33.3,2.34,0.78,0.05,0.15,16.5,0,1,1,4.7,3.9,0.10,-1.7,-1.9,Matches
223,Bebé,cv CPV,"FW,MF",Rayo Vallecano,es La Liga,28,1990,14.5,1,59,12,20.3,4.08,0.83,0.02,0.08,27.5,4,0,0,2.2,2.2,0.04,-1.2,-1.2,Matches
224,Bebé,cv CPV,MF,Eibar,es La Liga,28,1990,0.7,0,3,2,66.7,4.35,2.90,0.00,0.00,21.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
225,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,de Bundesliga,24,1994,11.8,4,26,10,38.5,2.20,0.84,0.12,0.30,21.9,2,1,1,4.6,3.8,0.15,-0.6,-0.8,Matches
226,Uffe Bech,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
227,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,31,1987,19.7,0,12,2,16.7,0.61,0.10,0.00,0.00,20.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
228,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,0,5,1,20.0,0.21,0.04,0.00,0.00,7.5,0,0,0,0.8,0.8,0.16,-0.8,-0.8,Matches
229,Andrea Beghetto,it ITA,DF,Frosinone,it Serie A,23,1994,24.7,0,23,3,13.0,0.93,0.12,0.00,0.00,23.3,2,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
230,Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
231,Valon Behrami,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,1,9,2,22.2,0.60,0.13,0.11,0.50,19.5,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
232,Hanno Behrens,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,4,35,6,17.1,1.19,0.20,0.06,0.33,17.4,0,2,4,7.9,4.8,0.14,-3.9,-2.8,Matches
233,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,26,1992,20.7,16,88,36,40.9,4.25,1.74,0.18,0.44,13.2,1,0,0,12.3,12.3,0.14,+3.7,+3.7,Matches
234,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,26,1991,25.0,0,17,4,23.5,0.68,0.16,0.00,0.00,13.4,0,0,0,1.6,1.6,0.09,-1.6,-1.6,Matches
235,Karim Bellarabi,de GER,FW,Leverkusen,de Bundesliga,28,1990,11.7,5,42,11,26.2,3.58,0.94,0.12,0.45,19.7,0,0,0,3.3,3.3,0.08,+1.7,+1.7,Matches
236,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,23,1995,17.0,0,18,4,22.2,1.06,0.23,0.00,0.00,18.5,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
237,Andrea Belotti,it ITA,FW,Torino,it Serie A,24,1993,36.7,15,119,42,35.3,3.25,1.15,0.08,0.24,16.4,6,5,6,17.3,12.6,0.11,-2.3,-2.6,Matches
238,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,1,17,3,17.6,1.01,0.18,0.06,0.33,22.7,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
239,Hatem Ben Arfa,fr FRA,"FW,MF",Rennes,fr Ligue 1,31,1987,22.6,7,51,13,25.5,2.26,0.58,0.10,0.38,22.6,10,2,3,7.0,4.6,0.09,0.0,+0.4,Matches
240,Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,18,74,34,45.9,2.37,1.09,0.22,0.47,12.0,0,2,2,18.0,16.4,0.22,0.0,-0.4,Matches
241,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
242,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,7,59,20,33.9,2.33,0.79,0.12,0.35,17.9,0,0,0,5.6,5.6,0.10,+1.4,+1.4,Matches
243,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,31,1987,5.0,0,3,0,0.0,0.60,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
244,Lars Bender,de GER,"MF,DF",Leverkusen,de Bundesliga,29,1989,15.1,1,16,5,31.3,1.06,0.33,0.06,0.20,16.6,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
245,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,0,14,3,21.4,0.63,0.14,0.00,0.00,13.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
246,László Bénes,sk SVK,"MF,FW",M'Gladbach,de Bundesliga,20,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
247,Nicolas Benezet,fr FRA,"MF,FW",Guingamp,fr Ligue 1,27,1991,18.5,3,28,8,28.6,1.51,0.43,0.11,0.38,15.9,3,0,0,3.1,3.1,0.11,-0.1,-0.1,Matches
248,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,25,1993,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
249,Ismaël Bennacer,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,0,19,5,26.3,0.58,0.15,0.00,0.00,27.1,4,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
250,Joe Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,0,10,3,30.0,0.34,0.10,0.00,0.00,23.8,3,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
251,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,28,1990,34.0,1,15,4,26.7,0.44,0.12,0.07,0.25,12.5,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
252,Yassine Benrahou,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,19,1999,2.0,0,6,4,66.7,3.05,2.03,0.00,0.00,21.0,2,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
253,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,1,17,3,17.6,0.71,0.13,0.06,0.33,18.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
254,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,3,18,4,22.2,0.90,0.20,0.00,0.00,27.9,1,3,3,3.5,1.1,0.06,-0.5,-1.1,Matches
255,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,21,1997,22.3,2,21,3,14.3,0.94,0.13,0.10,0.67,22.8,0,0,0,1.5,1.5,0.07,+0.5,+0.5,Matches
256,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,1990,9.0,1,26,8,30.8,2.87,0.88,0.04,0.13,11.9,0,0,0,3.4,3.4,0.13,-2.4,-2.4,Matches
257,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,30,1987,32.8,21,101,41,40.6,3.08,1.25,0.18,0.44,14.0,0,3,3,17.7,15.3,0.15,+3.3,+2.7,Matches
258,Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1994,1.8,0,6,1,16.7,3.38,0.56,0.00,0.00,25.0,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
259,Domenico Berardi,it ITA,"FW,MF",Sassuolo,it Serie A,23,1994,31.9,8,125,30,24.0,3.91,0.94,0.06,0.23,22.9,13,1,1,8.9,8.1,0.07,-0.9,-1.1,Matches
260,Yuri Berchiche,es ESP,"DF,FW",Athletic Club,es La Liga,28,1990,34.7,2,29,6,20.7,0.84,0.17,0.07,0.33,21.2,0,0,0,1.2,1.2,0.04,+0.8,+0.8,Matches
261,Álex Berenguer,es ESP,"MF,DF",Torino,it Serie A,23,1995,16.5,2,22,7,31.8,1.33,0.42,0.09,0.29,20.2,0,0,0,1.0,1.0,0.04,+1.0,+1.0,Matches
262,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,26,1992,24.4,0,9,2,22.2,0.37,0.08,0.00,0.00,23.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
263,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,27,1990,19.5,3,33,9,27.3,1.70,0.46,0.09,0.33,20.0,7,0,0,2.8,2.8,0.09,+0.2,+0.2,Matches
264,Markel Bergara,es ESP,MF,Getafe,es La Liga,32,1986,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
265,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,27,1991,13.1,9,37,19,51.4,2.83,1.46,0.24,0.47,10.9,0,0,0,7.5,7.5,0.20,+1.5,+1.5,Matches
266,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,29,1989,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
267,Valon Berisha,xk KVX,"MF,FW",Lazio,it Serie A,25,1993,2.2,0,1,0,0.0,0.45,0.00,0.00,,26.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
268,Bernard,br BRA,"FW,MF",Everton,eng Premier League,25,1992,23.5,1,23,5,21.7,0.98,0.21,0.04,0.20,17.0,0,0,0,2.6,2.6,0.11,-1.6,-1.6,Matches
