,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
163,Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,22,2.12,20,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
164,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,12,0.54,7,0,0,5,0,0,1,0.04,0,0,0,1,0,0,Matches
165,Keita Baldé,sn SEN,FW,Inter,it Serie A,23,1995,9.9,43,4.35,31,0,6,2,4,0,5,0.51,3,0,2,0,0,0,Matches
166,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,29,1989,19.8,51,2.57,34,1,8,5,3,0,9,0.45,6,0,2,1,0,0,Matches
167,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,3,0.52,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
168,Andrija Balić,hr CRO,"FW,MF",Udinese,it Serie A,20,1997,0.3,2,6.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
169,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,21,1997,17.7,18,1.02,14,1,0,0,3,0,2,0.11,1,0,0,0,1,0,Matches
170,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,21,1997,17.7,38,2.15,32,2,3,0,1,0,5,0.28,5,0,0,0,0,0,Matches
171,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12.0,33,2.76,27,6,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
172,Leon Balogun,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
173,Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,16,1.91,13,0,0,0,3,0,2,0.24,2,0,0,0,0,0,Matches
174,Mario Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,32,3.09,20,0,2,5,5,0,4,0.39,3,0,0,1,0,0,Matches
175,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,31,1.08,27,3,0,0,0,1,4,0.14,4,0,0,0,0,0,Matches
176,Jonathan Bamba,ci CIV,"FW,MF",Lille,fr Ligue 1,22,1996,33.4,102,3.06,83,2,7,4,6,0,9,0.27,6,0,1,1,1,0,Matches
177,Sol Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,18,0.65,10,1,1,5,1,0,2,0.07,2,0,0,0,0,0,Matches
178,Yacine Bammou,ma MAR,"FW,MF",Caen,fr Ligue 1,26,1991,10.3,19,1.85,17,0,1,1,0,0,1,0.10,1,0,0,0,0,0,Matches
179,Éver Banega,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,136,4.59,99,24,5,3,3,2,11,0.37,9,2,0,0,0,0,Matches
180,Mattia Bani,it ITA,DF,Chievo,it Serie A,24,1993,29.0,14,0.48,12,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
181,Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,25,1992,13.7,40,2.92,26,0,4,6,2,2,2,0.15,2,0,0,0,0,0,Matches
182,Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,23,1994,3.7,5,1.37,4,1,0,0,0,0,1,0.27,0,1,0,0,0,0,Matches
183,Federico Barba,it ITA,DF,Chievo,it Serie A,24,1993,27.6,25,0.91,19,2,1,2,0,1,1,0.04,1,0,0,0,0,0,Matches
184,Danilo Barbosa,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,41,2.38,23,0,5,4,7,2,1,0.06,0,0,0,0,1,0,Matches
185,Enis Bardhi,mk MKD,MF,Levante,es La Liga,23,1995,31.5,84,2.67,63,6,6,4,4,1,9,0.29,7,1,1,0,0,0,Matches
186,Francesco Bardi,it ITA,GK,Frosinone,it Serie A,26,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
187,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,33,1985,18.6,20,1.08,16,2,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
188,Nicolò Barella,it ITA,MF,Cagliari,it Serie A,21,1997,34.5,114,3.30,89,7,3,5,7,3,9,0.26,7,0,0,1,0,1,Matches
189,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,de Bundesliga,29,1989,12.0,13,1.08,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
190,Antonino Barillà,it ITA,MF,Parma,it Serie A,30,1988,29.1,47,1.62,35,2,1,2,4,3,4,0.14,3,0,1,0,0,0,Matches
191,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,55,3.98,43,0,3,4,2,3,9,0.65,7,0,0,1,0,1,Matches
192,Aymen Barkok,ma MAR,MF,Düsseldorf,de Bundesliga,20,1998,5.7,7,1.23,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
193,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,28,1989,26.5,51,1.92,30,0,0,9,11,1,6,0.23,2,0,0,3,1,0,Matches
194,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,20,1997,11.2,50,4.48,36,0,9,5,0,0,4,0.36,2,0,1,1,0,0,Matches
195,Antonio Barragán,es ESP,"DF,FW",Betis,es La Liga,31,1987,10.4,12,1.16,12,0,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
196,Antonio Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
197,Antonio Barreca,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,10,1.52,7,3,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
198,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1.0,2,2.00,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
199,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,16,2001,4.4,15,3.39,11,0,3,0,0,1,2,0.45,2,0,0,0,0,0,Matches
200,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,18,2.06,16,2,0,0,0,0,3,0.34,3,0,0,0,0,0,Matches
201,Musa Barrow,gm GAM,FW,Atalanta,it Serie A,19,1998,6.7,33,4.94,25,2,1,4,1,0,3,0.45,3,0,0,0,0,0,Matches
202,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,31,1987,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
203,Marc Bartra,es ESP,DF,Betis,es La Liga,27,1991,32.5,22,0.68,20,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
204,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,37,1981,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
205,Daniele Baselli,it ITA,MF,Torino,it Serie A,26,1992,26.4,84,3.18,54,20,6,2,0,2,6,0.23,6,0,0,0,0,0,Matches
206,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,35,2.36,21,10,0,1,3,0,2,0.14,1,1,0,0,0,0,Matches
207,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
208,Borja Bastón,es ESP,FW,Alavés,es La Liga,25,1992,16.0,20,1.25,14,0,2,3,1,0,1,0.06,1,0,0,0,0,0,Matches
209,Alessandro Bastoni,it ITA,DF,Parma,it Serie A,19,1999,18.8,4,0.21,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
210,Bastos,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,9,0.71,7,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
211,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,21,2.52,10,0,4,6,1,0,3,0.36,1,0,0,2,0,0,Matches
212,Michy Batshuayi,be BEL,FW,Valencia,es La Liga,24,1993,5.9,15,2.56,11,0,0,4,0,0,0,0.00,0,0,0,0,0,0,Matches
213,Robert Bauer,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,30,1.57,17,10,0,0,2,1,0,0.00,0,0,0,0,0,0,Matches
214,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33.0,6,0.18,4,2,0,0,0,0,2,0.06,2,0,0,0,0,0,Matches
215,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,1996,18.0,9,0.50,7,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
216,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,35,2.02,33,1,0,1,0,0,3,0.17,3,0,0,0,0,0,Matches
217,Christoph Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,6,6.35,1,0,3,0,2,0,3,3.18,1,0,1,0,1,0,Matches
218,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,23,1995,6.6,8,1.21,4,0,2,1,1,0,2,0.30,1,0,0,0,1,0,Matches
219,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
220,Paul Baysse,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,14,0.70,12,1,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
221,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,de Bundesliga,21,1996,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
222,Claudio Beauvue,gp GLP,"FW,MF",Caen,fr Ligue 1,30,1988,16.7,26,1.56,15,1,3,3,4,0,4,0.24,0,0,2,1,1,0,Matches
223,Bebé,cv CPV,"FW,MF",Rayo Vallecano,es La Liga,28,1990,14.5,43,2.97,23,5,7,6,2,0,4,0.28,1,1,1,0,1,0,Matches
224,Bebé,cv CPV,MF,Eibar,es La Liga,28,1990,0.7,2,2.90,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
225,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,de Bundesliga,24,1994,11.8,51,4.31,31,3,8,4,3,2,8,0.68,5,0,2,0,1,0,Matches
226,Uffe Bech,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,2,9.47,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
227,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,31,1987,19.7,33,1.67,26,3,1,0,2,1,4,0.20,4,0,0,0,0,0,Matches
228,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,18,0.75,13,2,0,3,0,0,2,0.08,2,0,0,0,0,0,Matches
229,Andrea Beghetto,it ITA,DF,Frosinone,it Serie A,23,1994,24.7,81,3.27,63,14,1,1,1,1,8,0.32,5,2,1,0,0,0,Matches
230,Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24.0,1,0.04,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
231,Valon Behrami,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,16,1.06,14,0,0,2,0,0,1,0.07,1,0,0,0,0,0,Matches
232,Hanno Behrens,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,61,2.08,48,0,1,9,2,1,4,0.14,2,0,0,2,0,0,Matches
233,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,26,1992,20.7,77,3.72,45,1,16,10,5,0,9,0.43,3,0,2,3,1,0,Matches
234,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,26,1991,25.0,46,1.84,40,1,2,2,1,0,2,0.08,2,0,0,0,0,0,Matches
235,Karim Bellarabi,de GER,FW,Leverkusen,de Bundesliga,28,1990,11.7,45,3.84,37,0,2,4,1,1,6,0.51,5,0,0,1,0,0,Matches
236,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,23,1995,17.0,37,2.17,32,0,2,3,0,0,9,0.53,8,0,0,1,0,0,Matches
237,Andrea Belotti,it ITA,FW,Torino,it Serie A,24,1993,36.7,96,2.62,67,0,3,13,13,0,7,0.19,4,0,0,1,2,0,Matches
238,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,31,1.84,29,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
239,Hatem Ben Arfa,fr FRA,"FW,MF",Rennes,fr Ligue 1,31,1987,22.6,104,4.60,59,11,16,5,13,0,5,0.22,3,2,0,0,0,0,Matches
240,Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,94,3.01,75,0,7,9,3,0,21,0.67,14,0,3,3,1,0,Matches
241,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
242,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,66,2.60,55,0,2,7,0,2,5,0.20,4,0,0,1,0,0,Matches
243,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,31,1987,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
244,Lars Bender,de GER,"MF,DF",Leverkusen,de Bundesliga,29,1989,15.1,30,1.99,23,4,0,2,1,0,5,0.33,5,0,0,0,0,0,Matches
245,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,14,0.63,11,0,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
246,László Bénes,sk SVK,"MF,FW",M'Gladbach,de Bundesliga,20,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
247,Nicolas Benezet,fr FRA,"MF,FW",Guingamp,fr Ligue 1,27,1991,18.5,82,4.43,47,18,3,6,6,2,4,0.22,1,2,0,1,0,0,Matches
248,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,25,1993,35.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
249,Ismaël Bennacer,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,74,2.25,54,15,2,0,3,0,11,0.33,8,2,1,0,0,0,Matches
250,Joe Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,34,1.16,29,1,0,1,3,0,2,0.07,1,0,0,0,1,0,Matches
251,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,28,1990,34.0,26,0.76,19,4,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
252,Yassine Benrahou,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,19,1999,2.0,5,2.54,3,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
253,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,35,1.46,24,2,1,0,7,1,2,0.08,2,0,0,0,0,0,Matches
254,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,45,2.26,26,9,0,3,5,2,2,0.10,1,0,0,1,0,0,Matches
255,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,21,1997,22.3,54,2.43,49,0,1,2,0,2,9,0.40,9,0,0,0,0,0,Matches
256,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,1990,9.0,16,1.77,13,0,1,1,1,0,2,0.22,1,0,0,0,1,0,Matches
257,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,30,1987,32.8,117,3.57,86,1,10,15,5,0,13,0.40,8,0,0,4,1,0,Matches
258,Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1994,1.8,11,6.19,9,0,0,1,1,0,3,1.69,3,0,0,0,0,0,Matches
259,Domenico Berardi,it ITA,"FW,MF",Sassuolo,it Serie A,23,1994,31.9,144,4.51,96,13,12,11,9,3,13,0.41,8,3,0,1,1,0,Matches
260,Yuri Berchiche,es ESP,"DF,FW",Athletic Club,es La Liga,28,1990,34.7,49,1.41,35,3,0,3,7,1,6,0.17,6,0,0,0,0,0,Matches
261,Álex Berenguer,es ESP,"MF,DF",Torino,it Serie A,23,1995,16.5,72,4.36,45,12,7,2,6,0,8,0.48,4,2,0,0,2,0,Matches
262,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,26,1992,24.4,33,1.35,31,1,0,0,1,0,4,0.16,4,0,0,0,0,0,Matches
263,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,27,1990,19.5,71,3.65,40,17,1,8,5,0,9,0.46,6,1,0,2,0,0,Matches
264,Markel Bergara,es ESP,MF,Getafe,es La Liga,32,1986,0.6,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
265,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,27,1991,13.1,26,1.99,17,1,2,4,2,0,3,0.23,1,1,0,0,1,0,Matches
266,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,29,1989,18.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
267,Valon Berisha,xk KVX,"MF,FW",Lazio,it Serie A,25,1993,2.2,7,3.18,5,1,0,0,1,0,1,0.45,0,0,0,0,1,0,Matches
268,Bernard,br BRA,"FW,MF",Everton,eng Premier League,25,1992,23.5,84,3.57,63,1,10,2,6,2,13,0.55,9,0,3,1,0,0,Matches
269,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,24,1994,16.4,86,5.25,52,15,6,8,5,0,5,0.31,3,2,0,0,0,0,Matches
270,Bernardo,br BRA,DF,Brighton,eng Premier League,23,1995,19.5,28,1.44,20,2,1,1,4,0,1,0.05,1,0,0,0,0,0,Matches
271,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,21,1997,38.0,6,0.16,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
272,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,25,1993,20.4,46,2.25,41,4,0,0,1,0,4,0.20,4,0,0,0,0,0,Matches
273,Antoine Bernede,fr FRA,MF,Paris S-G,fr Ligue 1,19,1999,1.9,3,1.60,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
274,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,20,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
275,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,28,1989,24.0,53,2.21,36,11,0,1,4,1,6,0.25,4,2,0,0,0,0,Matches
276,Daniel Bessa,it ITA,MF,Genoa,it Serie A,25,1993,27.1,88,3.25,68,10,2,3,2,3,7,0.26,4,1,0,1,1,0,Matches
277,Marcus Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,1992,7.0,3,0.43,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
278,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,18,2000,8.0,8,1.00,6,0,1,1,0,0,2,0.25,2,0,0,0,0,0,Matches
279,Jonathan Biabiany,fr FRA,FW,Parma,it Serie A,30,1988,11.9,24,2.02,17,1,3,0,3,0,0,0.00,0,0,0,0,0,0,Matches
280,Giulian Biancone,fr FRA,DF,Monaco,fr Ligue 1,18,2000,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
281,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,28,1990,19.9,19,0.96,18,0,0,1,0,0,5,0.25,5,0,0,0,0,0,Matches
282,Pedro Bigas,es ESP,DF,Eibar,es La Liga,27,1990,6.5,4,0.62,4,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
283,Lucas Biglia,ar ARG,MF,Milan,it Serie A,32,1986,12.4,27,2.18,21,2,0,1,1,2,2,0.16,2,0,0,0,0,0,Matches
284,Philip Billing,dk DEN,MF,Huddersfield,eng Premier League,22,1996,24.3,68,2.80,39,12,2,9,4,2,3,0.12,2,1,0,0,0,0,Matches
285,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,25,1992,35.5,100,2.82,72,23,1,3,0,1,7,0.20,6,0,1,0,0,0,Matches
286,Davide Biraschi,it ITA,DF,Genoa,it Serie A,24,1994,31.6,43,1.36,25,3,4,1,6,4,4,0.13,4,0,0,0,0,0,Matches
287,Valter Birsa,si SVN,"MF,FW",Cagliari,it Serie A,31,1986,3.9,14,3.58,5,6,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
288,Valter Birsa,si SVN,"MF,FW",Chievo,it Serie A,31,1986,12.2,49,4.01,33,10,3,2,1,0,4,0.33,3,1,0,0,0,0,Matches
289,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,21,1996,19.7,54,2.74,35,1,10,2,6,0,2,0.10,1,0,0,0,1,0,Matches
290,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,24,1993,11.9,53,4.46,37,6,0,4,5,1,6,0.51,5,0,0,1,0,0,Matches
291,Alejandro Blanco,es ESP,"FW,MF",Alavés,es La Liga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
292,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,23,1995,25.0,3,0.12,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
293,Ludovic Blas,fr FRA,"MF,FW",Guingamp,fr Ligue 1,20,1997,26.4,56,2.12,44,0,4,4,2,2,10,0.38,9,0,0,1,0,0,Matches
294,Pablo de Blasis,ar ARG,"DF,MF",Eibar,es La Liga,30,1988,16.9,46,2.72,40,3,1,0,1,1,1,0.06,1,0,0,0,0,0,Matches
295,Pablo de Blasis,ar ARG,FW,Mainz 05,de Bundesliga,30,1988,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
296,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,21,1996,22.1,25,1.13,22,0,0,0,1,2,2,0.09,2,0,0,0,0,0,Matches
297,Danny Blum,de GER,MF,Eint Frankfurt,de Bundesliga,27,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
298,Emmanuel Boateng,gh GHA,FW,Levante,es La Liga,22,1996,7.8,18,2.32,8,0,1,3,5,1,3,0.39,1,0,0,1,1,0,Matches
299,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,29,1988,18.8,30,1.59,27,0,1,2,0,0,5,0.27,5,0,0,0,0,0,Matches
300,Kevin-Prince Boateng,gh GHA,FW,Sassuolo,it Serie A,31,1987,10.4,29,2.78,26,0,0,1,2,0,4,0.38,3,0,0,1,0,0,Matches
301,Kevin-Prince Boateng,gh GHA,FW,Barcelona,es La Liga,31,1987,2.7,3,1.13,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
302,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,23.9,65,2.72,43,10,3,7,1,1,4,0.17,0,2,0,1,1,0,Matches
303,Yann Bodiger,fr FRA,MF,Toulouse,fr Ligue 1,23,1995,0.1,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
304,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,fr Ligue 1,35,1982,11.9,28,2.35,24,0,0,1,2,1,2,0.17,1,0,0,1,0,0,Matches
305,Adam Bodzek,de GER,"MF,DF",Düsseldorf,de Bundesliga,32,1985,17.7,26,1.47,19,2,0,0,3,2,3,0.17,2,0,0,0,0,1,Matches
306,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,24,1994,23.6,83,3.51,63,0,6,4,8,2,11,0.47,10,0,1,0,0,0,Matches
307,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,17,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
308,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,21,1997,16.0,41,2.56,24,0,9,3,5,0,4,0.25,2,0,1,1,0,0,Matches
309,Willy Boly,ci CIV,DF,Wolves,eng Premier League,27,1991,35.2,29,0.82,25,0,0,3,0,1,0,0.00,0,0,0,0,0,0,Matches
310,Léo Bonatini,br BRA,FW,Wolves,eng Premier League,24,1994,1.5,8,5.33,7,0,0,1,0,0,3,2.00,3,0,0,0,0,0,Matches
311,Giacomo Bonaventura,it ITA,MF,Milan,it Serie A,28,1989,7.2,36,5.01,28,1,2,4,1,0,3,0.42,3,0,0,0,0,0,Matches
312,Daniele Bonera,it ITA,DF,Villarreal,es La Liga,37,1981,2.6,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
313,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,30,1988,20.1,18,0.90,13,3,2,0,0,0,1,0.05,1,0,0,0,0,0,Matches
314,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,22,1996,25.6,25,0.98,22,0,1,1,1,0,1,0.04,1,0,0,0,0,0,Matches
315,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,31,1987,27.5,24,0.87,22,0,1,1,0,0,2,0.07,2,0,0,0,0,0,Matches
316,Fabio Borini,it ITA,"FW,DF",Milan,it Serie A,27,1991,11.7,37,3.16,25,0,5,3,3,1,3,0.26,2,0,0,1,0,0,Matches
317,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,22,1995,6.8,3,0.44,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
318,Artur Boruc,pl POL,GK,Bournemouth,eng Premier League,38,1980,12.0,4,0.33,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
319,Olivier Boscagli,fr FRA,DF,Nice,fr Ligue 1,20,1997,9.6,22,2.29,18,3,0,0,0,1,1,0.10,1,0,0,0,0,0,Matches
320,Gabriel Boschilia,br BRA,"FW,MF",Nantes,fr Ligue 1,22,1996,14.7,51,3.48,34,8,0,5,3,1,6,0.41,4,0,0,2,0,0,Matches
321,John Bostock,tt TRI,MF,Toulouse,fr Ligue 1,26,1992,10.9,15,1.37,10,3,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
322,Denis Bouanga,ga GAB,"MF,FW",Nîmes,fr Ligue 1,23,1994,29.3,75,2.56,48,2,14,7,3,1,8,0.27,4,0,0,0,3,1,Matches
323,Zacharie Boucher,fr FRA,GK,Angers,fr Ligue 1,26,1992,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
324,Ryad Boudebouz,dz ALG,"MF,FW",Celta Vigo,es La Liga,28,1990,8.0,32,4.02,26,2,3,1,0,0,4,0.50,4,0,0,0,0,0,Matches
325,Ryad Boudebouz,dz ALG,"MF,FW",Betis,es La Liga,28,1990,6.0,27,4.51,23,2,2,0,0,0,1,0.17,1,0,0,0,0,0,Matches
326,Sofiane Boufal,ma MAR,"MF,FW",Celta Vigo,es La Liga,24,1993,23.2,116,5.01,54,9,32,7,13,1,13,0.56,7,0,1,1,4,0,Matches
327,Nassim Boujellab,ma MAR,MF,Schalke 04,de Bundesliga,19,1999,4.2,5,1.19,2,0,1,1,1,0,2,0.48,1,0,1,0,0,0,Matches
328,Arnold Bouka Moutou,cg CGO,"DF,FW",Dijon,fr Ligue 1,29,1988,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
