,Unnamed: 0,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net
131,146,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,27,1994,20.8,6,62,15,24.2,2.98,0.72,0.08,0.33,24.6,4.0,1,1,4.3,3.5,0.06,1.7,1.5
132,147,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,23,1997,24.2,15,65,30,46.2,2.69,1.24,0.2,0.43,13.1,0.0,2,2,13.6,12.0,0.18,1.4,1.0
133,148,Ramzi Aya,it ITA,DF,Salernitana,it Serie A,30,1990,1.5,0,1,0,0.0,0.67,0.0,0.0,0.0,23.6,0.0,0,0,0.0,0.0,0.03,0.0,0.0
134,149,Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,29,1991,22.4,3,35,8,22.9,1.56,0.36,0.09,0.38,16.8,1.0,0,0,3.1,3.1,0.09,-0.1,-0.1
135,150,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,26,1994,15.0,1,5,1,20.0,0.33,0.07,0.2,1.0,16.9,2.0,0,0,0.3,0.3,0.06,0.7,0.7
136,151,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,29,1991,25.2,2,19,3,15.8,0.75,0.12,0.11,0.67,13.0,0.0,0,0,1.2,1.2,0.07,0.8,0.8
137,152,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31,1990,4.3,0,3,3,100.0,0.7,0.7,0.0,0.0,22.4,1.0,0,0,0.1,0.1,0.04,-0.1,-0.1
138,153,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,26,1995,4.0,1,11,4,36.4,2.76,1.0,0.09,0.25,12.7,0.0,0,0,2.9,2.9,0.27,-1.9,-1.9
139,154,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,31,1989,23.0,1,11,4,36.4,0.48,0.17,0.09,0.25,14.7,0.0,0,0,0.9,0.9,0.08,0.1,0.1
140,155,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,25,1996,21.5,1,23,8,34.8,1.07,0.37,0.04,0.13,24.4,0.0,0,0,1.4,1.4,0.06,-0.4,-0.4
141,156,Carlos Bacca,co COL,FW,Granada,es La Liga,34,1986,5.7,0,9,2,22.2,1.58,0.35,0.0,0.0,14.5,0.0,0,0,0.9,0.9,0.1,-0.9,-0.9
142,158,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,2000,10.9,0,7,0,0.0,0.64,0.0,0.0,0.0,14.6,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
143,159,Milan Badelj,hr CRO,MF,Genoa,it Serie A,32,1989,31.6,1,21,5,23.8,0.66,0.16,0.05,0.2,23.1,0.0,0,0,1.0,1.0,0.05,0.0,0.0
144,161,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,2001,20.4,1,14,4,28.6,0.69,0.2,0.07,0.25,10.4,0.0,0,0,1.6,1.6,0.11,-0.6,-0.6
145,162,Youssouph Badji,sn SEN,"FW,MF",Brest,fr Ligue 1,19,2001,1.5,0,2,0,0.0,1.33,0.0,0.0,0.0,16.1,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
146,163,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,2000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
147,165,Issa Bah,lu LUX,FW,Venezia,it Serie A,19,2002,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
148,166,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,29,1992,12.2,3,24,14,58.3,1.97,1.15,0.13,0.21,17.0,0.0,0,0,4.1,4.1,0.17,-1.1,-1.1
149,167,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,23,1997,8.5,1,21,8,38.1,2.48,0.95,0.05,0.13,19.4,4.0,0,0,1.5,1.5,0.07,-0.5,-0.5
150,168,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
151,169,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
152,171,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,22,1999,22.8,6,51,18,35.3,2.23,0.79,0.06,0.17,21.0,8.0,3,3,6.4,4.0,0.08,-0.4,-1.0
153,172,Cédric Bakambu,cd COD,FW,Marseille,fr Ligue 1,30,1991,4.0,4,19,8,42.1,4.8,2.02,0.21,0.5,13.4,0.0,0,0,2.6,2.6,0.13,1.4,1.4
154,173,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
155,174,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,26,1994,5.6,0,4,0,0.0,0.72,0.0,0.0,0.0,21.0,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3
156,175,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,1,9,3,33.3,0.44,0.15,0.11,0.33,20.6,0.0,0,0,0.4,0.4,0.04,0.6,0.6
157,176,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,23,1998,27.2,3,36,8,22.2,1.32,0.29,0.08,0.38,21.2,0.0,0,0,1.8,1.8,0.05,1.2,1.2
158,177,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,0.5,0,2,1,50.0,4.19,2.09,0.0,0.0,18.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
159,178,Tommaso Baldanzi,it ITA,FW,Empoli,it Serie A,18,2003,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
160,179,Alejandro Balde,es ESP,"DF,FW",Barcelona,es La Liga,17,2003,2.1,0,1,0,0.0,0.48,0.0,0.0,0.0,19.3,0.0,0,0,0.0,0.0,0.03,0.0,0.0
161,180,Ibrahima Baldé,fr FRA,"FW,MF",Lens,fr Ligue 1,18,2003,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
162,181,Keita Baldé,sn SEN,FW,Cagliari,it Serie A,26,1995,13.7,3,27,11,40.7,1.98,0.81,0.11,0.27,13.3,0.0,0,0,3.5,3.5,0.13,-0.5,-0.5
163,182,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,32,1989,3.1,1,15,6,40.0,4.82,1.93,0.07,0.17,19.7,2.0,0,0,1.2,1.2,0.08,-0.2,-0.2
164,183,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,0,7,2,28.6,0.31,0.09,0.0,0.0,24.7,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1
165,184,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,1999,10.6,0,2,0,0.0,0.19,0.0,0.0,0.0,10.8,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
166,185,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35.0,1,15,3,20.0,0.43,0.09,0.07,0.33,19.9,0.0,0,0,0.9,0.9,0.06,0.1,0.1
167,186,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5.0,0,2,1,50.0,0.4,0.2,0.0,0.0,14.9,0.0,0,0,0.3,0.3,0.14,-0.3,-0.3
168,187,Folarin Balogun,us USA,FW,Arsenal,eng Premier League,20,2001,0.8,0,3,0,0.0,3.86,0.0,0.0,0.0,14.4,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2
169,188,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,fr Ligue 1,31,1990,5.1,0,1,0,0.0,0.2,0.0,0.0,0.0,7.3,0.0,0,0,0.2,0.2,0.24,-0.2,-0.2
170,189,Jonathan Bamba,ci CIV,"MF,FW",Lille,fr Ligue 1,25,1996,27.0,1,51,12,23.5,1.89,0.44,0.02,0.08,19.9,2.0,0,0,3.0,3.0,0.06,-2.0,-2.0
171,190,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,27,1993,6.2,2,20,5,25.0,3.22,0.81,0.1,0.4,14.0,0.0,0,0,3.0,3.0,0.15,-1.0,-1.0
172,191,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,26,1995,21.7,2,35,11,31.4,1.61,0.51,0.06,0.18,19.9,0.0,0,0,2.2,2.2,0.06,-0.2,-0.2
173,192,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,0,9,1,11.1,0.67,0.07,0.0,0.0,10.5,0.0,0,0,1.1,1.1,0.12,-1.1,-1.1
174,193,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,24,1996,1.4,1,6,4,66.7,4.35,2.9,0.17,0.25,15.5,0.0,0,0,1.0,1.0,0.17,0.0,0.0
175,194,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,23,1998,10.1,1,12,4,33.3,1.19,0.4,0.08,0.25,20.1,0.0,0,0,0.7,0.7,0.06,0.3,0.3
176,195,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,it Serie A,26,1994,26.0,11,47,20,42.6,1.81,0.77,0.15,0.35,15.7,2.0,4,4,8.9,5.7,0.12,2.1,1.3
177,196,Barbero,es ESP,"FW,MF",Osasuna,es La Liga,22,1998,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
178,197,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
179,198,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
180,199,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,18,2002,2.9,0,5,2,40.0,1.71,0.68,0.0,0.0,13.0,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3
181,200,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,2,5,2,40.0,0.17,0.07,0.4,1.0,17.2,0.0,0,0,0.9,0.9,0.18,1.1,1.1
182,201,Enis Bardhi,mk MKD,"MF,FW",Levante,es La Liga,26,1995,18.9,3,41,8,19.5,2.17,0.42,0.02,0.13,24.3,9.0,2,2,3.9,2.2,0.05,-0.9,-1.2
183,203,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,1997,16.5,1,4,1,25.0,0.24,0.06,0.25,1.0,13.2,0.0,0,0,0.3,0.3,0.07,0.7,0.7
184,204,Nicolò Barella,it ITA,MF,Inter,it Serie A,24,1997,32.4,3,68,12,17.6,2.1,0.37,0.04,0.25,20.5,0.0,0,0,4.7,4.7,0.07,-1.7,-1.7
185,205,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,24,1997,9.6,2,17,6,35.3,1.77,0.62,0.12,0.33,18.9,0.0,0,0,1.5,1.5,0.09,0.5,0.5
186,206,Ross Barkley,eng ENG,"MF,FW",Chelsea,eng Premier League,27,1993,2.0,1,9,4,44.4,4.53,2.01,0.11,0.25,22.3,0.0,0,0,1.0,1.0,0.11,0.0,0.0
187,207,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,23,1998,1.8,0,2,1,50.0,1.13,0.56,0.0,0.0,30.3,0.0,0,0,0.0,0.0,0.01,0.0,0.0
188,208,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,1989,9.0,1,15,5,33.3,1.67,0.56,0.0,0.0,17.3,0.0,1,1,2.1,1.4,0.09,-1.1,-1.4
189,209,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,23,1997,23.3,6,66,24,36.4,2.83,1.03,0.09,0.25,16.1,0.0,0,0,5.6,5.6,0.09,0.4,0.4
190,210,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,0,1,0,0.0,0.09,0.0,0.0,0.0,13.1,0.0,0,0,0.0,0.0,0.03,0.0,0.0
191,211,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,2000,19.9,1,32,10,31.3,1.61,0.5,0.03,0.1,19.5,0.0,0,0,2.5,2.5,0.08,-1.5,-1.5
192,212,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,19,2001,6.1,1,8,2,25.0,1.32,0.33,0.13,0.5,15.2,0.0,0,0,0.5,0.5,0.06,0.5,0.5
193,213,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,1994,18.1,2,8,4,50.0,0.44,0.22,0.25,0.5,26.1,0.0,0,0,0.2,0.2,0.03,1.8,1.8
194,214,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,22,1998,23.7,6,71,27,38.0,2.99,1.14,0.08,0.22,21.4,3.0,0,0,5.9,5.9,0.08,0.1,0.1
195,215,Abdourahmane Barry,fr FRA,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,0,1,0,0.0,0.43,0.0,0.0,0.0,25.9,0.0,0,0,0.0,0.0,0.03,0.0,0.0
196,216,Marc Bartra,es ESP,DF,Betis,es La Liga,30,1991,22.1,1,15,3,20.0,0.68,0.14,0.07,0.33,16.3,0.0,0,0,1.6,1.6,0.11,-0.6,-0.6
197,221,Amine Bassi,fr FRA,"MF,FW",Metz,fr Ligue 1,23,1997,2.0,0,4,1,25.0,1.96,0.49,0.0,0.0,26.5,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
198,222,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2004,2.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
199,223,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,1,9,2,22.2,0.35,0.08,0.11,0.5,20.5,0.0,0,0,0.3,0.3,0.04,0.7,0.7
200,224,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,24,1996,25.4,3,28,6,21.4,1.1,0.24,0.11,0.5,24.1,0.0,0,0,1.5,1.5,0.05,1.5,1.5
201,225,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,2002,1.6,0,1,0,0.0,0.62,0.0,0.0,0.0,28.9,0.0,0,0,0.0,0.0,0.01,0.0,0.0
202,226,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,13.1,0,5,1,20.0,0.38,0.08,0.0,0.0,21.2,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4
203,227,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,0,5,1,20.0,0.27,0.05,0.0,0.0,12.6,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
204,229,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,1,13,5,38.5,0.54,0.21,0.08,0.2,9.9,0.0,0,0,1.5,1.5,0.11,-0.5,-0.5
205,230,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,de Bundesliga,33,1988,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
206,231,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,21,1999,21.0,7,42,17,40.5,2.0,0.81,0.17,0.41,13.5,0.0,0,0,7.0,7.0,0.17,0.0,0.0
207,232,Jon Bautista,es ESP,MF,Real Sociedad,es La Liga,26,1995,0.5,0,1,0,0.0,2.0,0.0,0.0,0.0,16.2,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
208,233,Paul Baysse,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,33,1988,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
209,234,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,24,1996,2.7,1,7,3,42.9,2.61,1.12,0.14,0.33,14.2,0.0,0,0,0.6,0.6,0.08,0.4,0.4
210,235,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,31,1990,9.6,1,50,8,16.0,5.19,0.83,0.02,0.13,26.7,10.0,0,0,1.7,1.7,0.03,-0.7,-0.7
211,236,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,27,1994,23.2,7,46,14,30.4,1.98,0.6,0.15,0.5,11.8,0.0,0,0,9.4,9.4,0.21,-2.4,-2.4
212,237,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,2,19,5,26.3,0.55,0.14,0.11,0.4,13.5,0.0,0,0,1.0,1.0,0.05,1.0,1.0
213,238,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,0,2,0,0.0,0.22,0.0,0.0,0.0,12.8,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
214,239,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,1995,19.5,4,37,18,48.6,1.89,0.92,0.11,0.22,20.1,1.0,0,0,2.4,2.4,0.06,1.6,1.6
215,240,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,4,19,7,36.8,0.65,0.24,0.21,0.57,8.9,0.0,0,0,2.2,2.2,0.12,1.8,1.8
216,244,Valon Behrami,ch SUI,"MF,FW",Genoa,it Serie A,36,1985,3.5,0,1,0,0.0,0.29,0.0,0.0,0.0,13.3,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1
217,245,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,5.5,2,16,7,43.8,2.89,1.26,0.13,0.29,11.5,0.0,0,0,2.4,2.4,0.15,-0.4,-0.4
218,246,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,1992,9.2,3,16,6,37.5,1.75,0.65,0.19,0.5,15.9,2.0,0,1,2.8,1.9,0.12,0.2,1.1
219,248,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,18.2,5,31,17,54.8,1.71,0.94,0.13,0.24,13.1,0.0,1,1,3.7,3.0,0.1,1.3,1.0
220,249,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,25.7,0,4,1,25.0,0.16,0.04,0.0,0.0,24.3,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1
221,250,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,2,22,5,22.7,0.69,0.16,0.09,0.4,10.2,0.0,0,0,1.7,1.7,0.08,0.3,0.3
222,251,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,0,10,3,30.0,0.51,0.15,0.0,0.0,16.4,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6
223,252,Raoul Bellanova,it ITA,"DF,FW",Cagliari,it Serie A,21,2000,27.7,1,23,5,21.7,0.83,0.18,0.04,0.2,15.3,0.0,0,0,1.7,1.7,0.08,-0.7,-0.7
224,253,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,31,1990,7.6,3,28,11,39.3,3.69,1.45,0.11,0.27,17.4,0.0,0,0,2.0,2.0,0.07,1.0,1.0
225,254,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,23,1998,25.9,2,31,7,22.6,1.2,0.27,0.06,0.29,20.8,2.0,0,0,1.9,1.9,0.06,0.1,0.1
226,255,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,1995,22.0,0,10,2,20.0,0.45,0.09,0.0,0.0,21.0,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5
227,256,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,31.0,3,44,12,27.3,1.42,0.39,0.07,0.25,18.1,0.0,0,0,4.8,4.8,0.11,-1.8,-1.8
228,257,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,0,3,0,0.0,0.62,0.0,0.0,0.0,24.6,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
229,258,Jeanöel Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
230,259,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,1993,15.2,8,55,17,30.9,3.61,1.12,0.09,0.29,15.5,3.0,3,3,7.9,5.6,0.1,0.1,-0.6
231,260,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,1999,28.9,1,20,4,20.0,0.69,0.14,0.05,0.25,29.2,0.0,0,0,0.4,0.4,0.02,0.6,0.6
232,261,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,fr Ligue 1,34,1987,3.5,0,3,1,33.3,0.86,0.29,0.0,0.0,16.6,1.0,0,0,0.3,0.3,0.09,-0.3,-0.3
233,262,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,18,2003,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
234,263,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,1990,28.1,25,64,36,56.3,2.28,1.28,0.27,0.47,14.7,4.0,8,8,18.0,11.7,0.18,7.0,5.3
235,268,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,23,1997,2.7,0,7,5,71.4,2.56,1.83,0.0,0.0,22.6,2.0,0,0,0.6,0.6,0.08,-0.6,-0.6
236,270,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,18,2002,1.3,0,3,1,33.3,2.29,0.76,0.0,0.0,25.8,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
237,271,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
238,272,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,2000,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
239,273,Filip Benković,hr CRO,"DF,FW",Udinese,it Serie A,24,1997,0.1,0,1,1,100.0,11.25,11.25,0.0,0.0,9.5,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
240,274,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,1997,16.9,2,16,6,37.5,0.94,0.35,0.13,0.33,23.9,2.0,0,0,0.7,0.7,0.04,1.3,1.3
241,275,Keanan Bennetts,eng ENG,"FW,DF",M'Gladbach,de Bundesliga,22,1999,0.6,0,1,0,0.0,1.8,0.0,0.0,0.0,19.3,0.0,0,0,0.0,0.0,0.03,0.0,0.0
242,276,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,25,1995,24.1,8,63,20,31.7,2.62,0.83,0.13,0.4,19.6,3.0,0,0,4.8,4.8,0.08,3.2,3.2
243,277,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,26,1995,22.4,4,28,7,25.0,1.25,0.31,0.07,0.29,17.4,1.0,2,2,3.7,2.1,0.07,0.3,-0.1
244,278,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,1994,16.8,1,15,7,46.7,0.89,0.42,0.07,0.14,22.9,1.0,0,0,0.6,0.6,0.04,0.4,0.4
245,281,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,30,1990,12.7,4,39,13,33.3,3.07,1.02,0.1,0.31,12.5,0.0,0,0,4.9,4.9,0.13,-0.9,-0.9
246,282,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,33,1987,28.8,27,117,48,41.0,4.06,1.67,0.17,0.42,16.2,3.0,7,11,23.7,15.1,0.13,3.3,4.9
247,284,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,26,1994,31.3,15,104,40,38.5,3.32,1.28,0.09,0.23,21.6,8.0,6,6,11.3,6.5,0.06,3.7,2.5
248,285,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,31,1990,11.3,1,8,3,37.5,0.71,0.27,0.13,0.33,20.2,1.0,0,0,0.4,0.4,0.05,0.6,0.6
249,286,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,26,1995,24.1,3,45,14,31.1,1.87,0.58,0.07,0.21,18.0,1.0,0,1,5.2,4.5,0.1,-2.2,-1.5
250,287,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,29,1992,32.7,0,6,0,0.0,0.18,0.0,0.0,0.0,14.6,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5
251,288,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,30,1990,12.2,0,19,5,26.3,1.55,0.41,0.0,0.0,19.9,2.0,0,0,1.6,1.6,0.08,-1.6,-1.6
252,289,Patrick Berg,no NOR,MF,Lens,fr Ligue 1,23,1997,3.4,0,1,0,0.0,0.29,0.0,0.0,0.0,19.9,0.0,0,0,0.0,0.0,0.03,0.0,0.0
253,290,Mitchell van Bergen,nl NED,"FW,MF",Reims,fr Ligue 1,21,1999,10.9,0,12,5,41.7,1.1,0.46,0.0,0.0,18.0,0.0,0,0,1.2,1.2,0.1,-1.2,-1.2
254,291,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,23,1997,6.3,3,19,10,52.6,3.03,1.59,0.16,0.3,16.3,0.0,0,0,2.5,2.5,0.13,0.5,0.5
255,293,Valon Berisha,xk KVX,"MF,FW",Reims,fr Ligue 1,28,1993,5.1,0,4,0,0.0,0.79,0.0,0.0,0.0,16.9,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2
256,294,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,27,1994,16.4,1,33,7,21.2,2.01,0.43,0.03,0.14,19.9,0.0,0,0,1.5,1.5,0.05,-0.5,-0.5
257,297,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,28,1993,10.6,0,1,1,100.0,0.09,0.09,0.0,0.0,15.3,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1
258,299,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,31,1990,19.2,1,23,4,17.4,1.2,0.21,0.04,0.25,20.8,6.0,0,0,1.7,1.7,0.08,-0.7,-0.7
259,300,Nicolò Bertola,it ITA,"MF,DF",Spezia,it Serie A,18,2003,0.4,0,1,1,100.0,2.57,2.57,0.0,0.0,34.3,0.0,0,0,0.0,0.0,0.01,0.0,0.0
260,301,Ryan Bertrand,eng ENG,DF,Leicester City,eng Premier League,31,1989,3.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
261,302,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,28,1993,8.5,1,10,2,20.0,1.17,0.23,0.1,0.5,25.7,0.0,0,0,0.4,0.4,0.04,0.6,0.6
262,303,Beto,gw GNB,FW,Udinese,it Serie A,23,1998,24.1,11,64,26,40.6,2.65,1.08,0.17,0.42,13.5,0.0,0,0,12.7,12.7,0.2,-1.7,-1.7
