,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots
129,144,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,es La Liga,27,1994,8.8,18.0,14,11.0,3.0,4.0,8.0,13.0,61.5,5.0,10.0,3.0,7.0,5,23.0,21.0,0.0
130,145,Serge Aurier,ci CIV,DF,Villarreal,es La Liga,28,1992,11.2,14.0,9,11.0,2.0,1.0,4.0,7.0,57.1,3.0,14.0,7.0,7.0,11,25.0,25.0,0.0
131,146,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,27,1994,20.8,17.0,7,6.0,7.0,4.0,7.0,21.0,33.3,14.0,14.0,2.0,12.0,13,30.0,15.0,1.0
132,147,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,23,1997,24.2,11.0,7,3.0,6.0,2.0,1.0,9.0,11.1,8.0,11.0,2.0,9.0,2,13.0,29.0,0.0
133,148,Ramzi Aya,it ITA,DF,Salernitana,it Serie A,30,1990,1.5,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,4.0,0.0
134,149,Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,29,1991,22.4,47.0,30,20.0,20.0,7.0,17.0,31.0,54.8,14.0,33.0,3.0,30.0,15,62.0,15.0,0.0
135,150,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,26,1994,15.0,20.0,12,14.0,6.0,0.0,7.0,15.0,46.7,8.0,20.0,14.0,6.0,13,33.0,57.0,0.0
136,151,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,29,1991,25.2,74.0,42,46.0,23.0,5.0,51.0,97.0,52.6,46.0,46.0,25.0,21.0,28,102.0,52.0,1.0
137,152,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31,1990,4.3,6.0,5,4.0,2.0,0.0,3.0,5.0,60.0,2.0,4.0,2.0,2.0,1,7.0,10.0,0.0
138,153,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,26,1995,4.0,3.0,1,0.0,2.0,1.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,0,3.0,8.0,0.0
139,154,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,31,1989,23.0,51.0,28,18.0,27.0,6.0,16.0,35.0,45.7,19.0,32.0,9.0,23.0,23,74.0,65.0,1.0
140,155,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,25,1996,21.5,57.0,30,31.0,23.0,3.0,25.0,43.0,58.1,18.0,19.0,5.0,14.0,24,81.0,34.0,1.0
141,156,Carlos Bacca,co COL,FW,Granada,es La Liga,34,1986,5.7,4.0,4,2.0,0.0,2.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,1,5.0,5.0,0.0
142,158,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,2000,10.9,6.0,5,4.0,2.0,0.0,3.0,5.0,60.0,2.0,12.0,10.0,2.0,12,18.0,48.0,0.0
143,159,Milan Badelj,hr CRO,MF,Genoa,it Serie A,32,1989,31.6,64.0,37,25.0,30.0,9.0,34.0,80.0,42.5,46.0,39.0,7.0,32.0,85,149.0,43.0,0.0
144,161,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,2001,20.4,36.0,19,21.0,15.0,0.0,14.0,23.0,60.9,9.0,18.0,12.0,6.0,28,64.0,68.0,1.0
145,162,Youssouph Badji,sn SEN,"FW,MF",Brest,fr Ligue 1,19,2001,1.5,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
146,163,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
147,165,Issa Bah,lu LUX,FW,Venezia,it Serie A,19,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
148,166,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,29,1992,12.2,13.0,8,2.0,7.0,4.0,1.0,9.0,11.1,8.0,15.0,0.0,15.0,3,16.0,3.0,0.0
149,167,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,23,1997,8.5,17.0,11,6.0,8.0,3.0,6.0,13.0,46.2,7.0,10.0,1.0,9.0,1,18.0,2.0,0.0
150,168,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,5.0,4,4.0,0.0,1.0,3.0,4.0,75.0,1.0,4.0,2.0,2.0,3,8.0,11.0,0.0
151,169,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,3.0,3,1.0,2.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,3,6.0,5.0,0.0
152,171,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,22,1999,22.8,21.0,14,5.0,13.0,3.0,4.0,14.0,28.6,10.0,11.0,0.0,11.0,3,24.0,8.0,0.0
153,172,Cédric Bakambu,cd COD,FW,Marseille,fr Ligue 1,30,1991,4.0,2.0,0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0,2.0,1.0,0.0
154,173,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,15.0,9,13.0,2.0,0.0,8.0,12.0,66.7,4.0,5.0,4.0,1.0,12,27.0,15.0,0.0
155,174,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,26,1994,5.6,19.0,13,9.0,7.0,3.0,5.0,16.0,31.3,11.0,8.0,1.0,7.0,9,28.0,10.0,2.0
156,175,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,33.0,22,16.0,12.0,5.0,20.0,34.0,58.8,14.0,13.0,2.0,11.0,23,56.0,42.0,3.0
157,176,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,23,1998,27.2,62.0,37,30.0,24.0,8.0,25.0,65.0,38.5,40.0,43.0,1.0,42.0,21,83.0,52.0,1.0
158,177,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,0.5,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0
159,178,Tommaso Baldanzi,it ITA,FW,Empoli,it Serie A,18,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
160,179,Alejandro Balde,es ESP,"DF,FW",Barcelona,es La Liga,17,2003,2.1,2.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,3.0,1.0,0.0
161,180,Ibrahima Baldé,fr FRA,"FW,MF",Lens,fr Ligue 1,18,2003,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
162,181,Keita Baldé,sn SEN,FW,Cagliari,it Serie A,26,1995,13.7,8.0,4,1.0,5.0,2.0,1.0,10.0,10.0,9.0,6.0,0.0,6.0,4,12.0,6.0,0.0
163,182,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,32,1989,3.1,2.0,1,1.0,0.0,1.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,2,4.0,1.0,0.0
164,183,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,33.0,24,15.0,15.0,3.0,25.0,43.0,58.1,18.0,27.0,4.0,23.0,21,54.0,79.0,0.0
165,184,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,1999,10.6,9.0,6,9.0,0.0,0.0,5.0,14.0,35.7,9.0,11.0,4.0,7.0,19,28.0,30.0,0.0
166,185,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35.0,45.0,22,25.0,11.0,9.0,19.0,31.0,61.3,12.0,24.0,5.0,19.0,39,84.0,64.0,0.0
167,186,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5.0,18.0,14,5.0,13.0,0.0,4.0,9.0,44.4,5.0,6.0,2.0,4.0,3,21.0,5.0,0.0
168,187,Folarin Balogun,us USA,FW,Arsenal,eng Premier League,20,2001,0.8,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0
169,188,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,fr Ligue 1,31,1990,5.1,6.0,5,6.0,0.0,0.0,4.0,11.0,36.4,7.0,5.0,1.0,4.0,9,15.0,13.0,0.0
170,189,Jonathan Bamba,ci CIV,"MF,FW",Lille,fr Ligue 1,25,1996,27.0,30.0,12,13.0,9.0,8.0,13.0,36.0,36.1,23.0,24.0,1.0,23.0,21,51.0,10.0,0.0
171,190,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,27,1993,6.2,1.0,0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,8.0,2.0,6.0,2,3.0,8.0,0.0
172,191,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,26,1995,21.7,33.0,20,10.0,17.0,6.0,15.0,31.0,48.4,16.0,22.0,5.0,17.0,10,43.0,37.0,2.0
173,192,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,23.0,13,17.0,6.0,0.0,14.0,18.0,77.8,4.0,19.0,11.0,8.0,20,43.0,76.0,0.0
174,193,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,24,1996,1.4,2.0,1,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1,3.0,2.0,0.0
175,194,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,23,1998,10.1,14.0,4,9.0,4.0,1.0,6.0,15.0,40.0,9.0,10.0,0.0,10.0,11,25.0,12.0,0.0
176,195,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,it Serie A,26,1994,26.0,18.0,8,9.0,8.0,1.0,5.0,17.0,29.4,12.0,32.0,5.0,27.0,6,24.0,26.0,0.0
177,196,Barbero,es ESP,"FW,MF",Osasuna,es La Liga,22,1998,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
178,197,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2.0,10.0,0.0
179,198,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,1.0
180,199,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,18,2002,2.9,7.0,4,2.0,3.0,2.0,1.0,8.0,12.5,7.0,7.0,1.0,6.0,2,9.0,1.0,0.0
181,200,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,59.0,37,38.0,17.0,4.0,41.0,63.0,65.1,22.0,33.0,10.0,23.0,51,110.0,56.0,0.0
182,201,Enis Bardhi,mk MKD,"MF,FW",Levante,es La Liga,26,1995,18.9,29.0,12,12.0,14.0,3.0,12.0,35.0,34.3,23.0,13.0,2.0,11.0,10,39.0,7.0,0.0
183,203,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,1997,16.5,27.0,17,14.0,12.0,1.0,11.0,31.0,35.5,20.0,20.0,10.0,10.0,15,42.0,26.0,1.0
184,204,Nicolò Barella,it ITA,MF,Inter,it Serie A,24,1997,32.4,63.0,42,17.0,35.0,11.0,29.0,55.0,52.7,26.0,26.0,2.0,24.0,21,84.0,8.0,2.0
185,205,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,24,1997,9.6,15.0,11,4.0,7.0,4.0,8.0,22.0,36.4,14.0,10.0,1.0,9.0,9,24.0,4.0,0.0
186,206,Ross Barkley,eng ENG,"MF,FW",Chelsea,eng Premier League,27,1993,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.0,0.0
187,207,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,23,1998,1.8,6.0,2,2.0,3.0,1.0,2.0,7.0,28.6,5.0,4.0,1.0,3.0,5,11.0,6.0,0.0
188,208,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,1989,9.0,11.0,2,2.0,7.0,2.0,2.0,9.0,22.2,7.0,8.0,1.0,7.0,2,13.0,5.0,0.0
189,209,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,23,1997,23.3,31.0,16,9.0,11.0,11.0,7.0,23.0,30.4,16.0,24.0,1.0,23.0,5,36.0,7.0,0.0
190,210,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,21.0,14,13.0,7.0,1.0,11.0,17.0,64.7,6.0,5.0,3.0,2.0,17,38.0,34.0,0.0
191,211,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,2000,19.9,63.0,32,23.0,27.0,13.0,29.0,50.0,58.0,21.0,23.0,6.0,17.0,32,95.0,23.0,0.0
192,212,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,19,2001,6.1,15.0,10,9.0,6.0,0.0,8.0,18.0,44.4,10.0,7.0,0.0,7.0,2,17.0,2.0,0.0
193,213,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,1994,18.1,16.0,12,10.0,6.0,0.0,8.0,21.0,38.1,13.0,19.0,7.0,12.0,28,44.0,43.0,0.0
194,214,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,22,1998,23.7,12.0,4,4.0,4.0,4.0,6.0,20.0,30.0,14.0,20.0,1.0,19.0,6,18.0,8.0,0.0
195,215,Abdourahmane Barry,fr FRA,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,6.0,4,3.0,3.0,0.0,5.0,7.0,71.4,2.0,5.0,2.0,3.0,4,10.0,1.0,0.0
196,216,Marc Bartra,es ESP,DF,Betis,es La Liga,30,1991,22.1,39.0,14,18.0,17.0,4.0,19.0,35.0,54.3,16.0,39.0,22.0,17.0,33,72.0,105.0,1.0
197,221,Amine Bassi,fr FRA,"MF,FW",Metz,fr Ligue 1,23,1997,2.0,6.0,3,2.0,3.0,1.0,1.0,3.0,33.3,2.0,5.0,0.0,5.0,0,6.0,0.0,0.0
198,222,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2004,2.2,7.0,4,2.0,4.0,1.0,4.0,5.0,80.0,1.0,1.0,0.0,1.0,3,10.0,1.0,0.0
199,223,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,44.0,25,28.0,13.0,3.0,17.0,34.0,50.0,17.0,22.0,12.0,10.0,35,79.0,59.0,1.0
200,224,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,24,1996,25.4,52.0,34,28.0,17.0,7.0,21.0,65.0,32.3,44.0,38.0,11.0,27.0,30,82.0,31.0,0.0
201,225,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,2002,1.6,1.0,0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,1.0,0.0,1.0,1,2.0,1.0,0.0
202,226,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,13.1,32.0,16,13.0,19.0,0.0,15.0,30.0,50.0,15.0,21.0,10.0,11.0,10,42.0,36.0,0.0
203,227,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,28.0,15,17.0,10.0,1.0,11.0,28.0,39.3,17.0,24.0,14.0,10.0,29,57.0,99.0,0.0
204,229,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,59.0,28,34.0,21.0,4.0,31.0,47.0,66.0,16.0,27.0,11.0,16.0,37,96.0,58.0,0.0
205,230,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,de Bundesliga,33,1988,1.0,3.0,1,2.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2,5.0,0.0,0.0
206,231,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,21,1999,21.0,28.0,15,14.0,7.0,7.0,13.0,32.0,40.6,19.0,24.0,3.0,21.0,8,36.0,16.0,0.0
207,232,Jon Bautista,es ESP,MF,Real Sociedad,es La Liga,26,1995,0.5,3.0,0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,4.0,1.0,0.0
208,233,Paul Baysse,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,33,1988,0.1,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0
209,234,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,24,1996,2.7,5.0,2,2.0,2.0,1.0,3.0,4.0,75.0,1.0,8.0,2.0,6.0,1,6.0,4.0,0.0
210,235,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,31,1990,9.6,6.0,5,1.0,3.0,2.0,4.0,16.0,25.0,12.0,18.0,0.0,18.0,3,9.0,6.0,0.0
211,236,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,27,1994,23.2,22.0,14,5.0,12.0,5.0,7.0,21.0,33.3,14.0,20.0,3.0,17.0,12,34.0,25.0,0.0
212,237,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,81.0,46,49.0,30.0,2.0,34.0,60.0,56.7,26.0,45.0,20.0,25.0,42,123.0,89.0,3.0
213,238,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,8.0,7,6.0,2.0,0.0,6.0,7.0,85.7,1.0,9.0,6.0,3.0,6,14.0,25.0,0.0
214,239,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,1995,19.5,9.0,6,3.0,4.0,2.0,6.0,18.0,33.3,12.0,11.0,0.0,11.0,2,11.0,4.0,0.0
215,240,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,32.0,15,18.0,13.0,1.0,19.0,33.0,57.6,14.0,48.0,27.0,21.0,72,104.0,141.0,0.0
216,244,Valon Behrami,ch SUI,"MF,FW",Genoa,it Serie A,36,1985,3.5,3.0,1,0.0,2.0,1.0,0.0,7.0,0.0,7.0,4.0,1.0,3.0,1,4.0,4.0,0.0
217,245,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,5.5,3.0,2,1.0,1.0,1.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,3,6.0,7.0,0.0
218,246,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,1992,9.2,2.0,1,0.0,0.0,2.0,2.0,9.0,22.2,7.0,5.0,1.0,4.0,7,9.0,4.0,0.0
219,248,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,18.2,9.0,6,4.0,4.0,1.0,4.0,8.0,50.0,4.0,9.0,1.0,8.0,5,14.0,16.0,0.0
220,249,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,25.7,46.0,23,21.0,21.0,4.0,18.0,39.0,46.2,21.0,26.0,6.0,20.0,48,94.0,30.0,1.0
221,250,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,54.0,23,37.0,16.0,1.0,30.0,63.0,47.6,33.0,26.0,15.0,11.0,41,95.0,112.0,1.0
222,251,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,34.0,20,25.0,9.0,0.0,18.0,28.0,64.3,10.0,21.0,16.0,5.0,42,76.0,84.0,2.0
223,252,Raoul Bellanova,it ITA,"DF,FW",Cagliari,it Serie A,21,2000,27.7,29.0,15,14.0,12.0,3.0,6.0,27.0,22.2,21.0,39.0,8.0,31.0,21,50.0,51.0,0.0
224,253,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,31,1990,7.6,9.0,4,4.0,4.0,1.0,3.0,13.0,23.1,10.0,5.0,0.0,5.0,9,18.0,4.0,0.0
225,254,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,23,1998,25.9,51.0,32,21.0,21.0,9.0,17.0,41.0,41.5,24.0,29.0,4.0,25.0,27,78.0,19.0,0.0
226,255,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,1995,22.0,52.0,32,29.0,20.0,3.0,31.0,44.0,70.5,13.0,11.0,2.0,9.0,23,75.0,57.0,1.0
227,256,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,31.0,52.0,34,15.0,31.0,6.0,21.0,53.0,39.6,32.0,50.0,4.0,46.0,42,94.0,32.0,0.0
228,257,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,7.0,7,7.0,0.0,0.0,4.0,4.0,100.0,0.0,5.0,4.0,1.0,6,13.0,11.0,0.0
229,258,Jeanöel Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
230,259,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,1993,15.2,7.0,3,2.0,2.0,3.0,3.0,12.0,25.0,9.0,12.0,4.0,8.0,2,9.0,9.0,0.0
231,260,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,1999,28.9,56.0,41,27.0,23.0,6.0,28.0,68.0,41.2,40.0,29.0,5.0,24.0,32,88.0,39.0,0.0
232,261,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,fr Ligue 1,34,1987,3.5,4.0,2,2.0,1.0,1.0,2.0,4.0,50.0,2.0,3.0,0.0,3.0,0,4.0,1.0,0.0
233,262,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,18,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
234,263,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,1990,28.1,18.0,8,1.0,11.0,6.0,6.0,15.0,40.0,9.0,12.0,1.0,11.0,0,18.0,1.0,0.0
235,268,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,23,1997,2.7,5.0,3,1.0,3.0,1.0,1.0,6.0,16.7,5.0,5.0,2.0,3.0,2,7.0,5.0,0.0
236,270,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,18,2002,1.3,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,2.0,2.0,0.0
237,271,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3.0,1.0
238,272,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,2000,0.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
239,273,Filip Benković,hr CRO,"DF,FW",Udinese,it Serie A,24,1997,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
240,274,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,1997,16.9,44.0,30,22.0,15.0,7.0,21.0,50.0,42.0,29.0,20.0,4.0,16.0,25,69.0,15.0,0.0
241,275,Keanan Bennetts,eng ENG,"FW,DF",M'Gladbach,de Bundesliga,22,1999,0.6,2.0,0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,2.0,0.0,0.0
242,276,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,25,1995,24.1,28.0,17,16.0,9.0,3.0,15.0,38.0,39.5,23.0,17.0,1.0,16.0,9,37.0,8.0,0.0
243,277,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,26,1995,22.4,42.0,30,24.0,15.0,3.0,27.0,44.0,61.4,17.0,33.0,7.0,26.0,39,81.0,77.0,1.0
244,278,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,1994,16.8,42.0,24,15.0,20.0,7.0,16.0,29.0,55.2,13.0,24.0,9.0,15.0,28,70.0,13.0,0.0
245,281,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,30,1990,12.7,3.0,2,1.0,2.0,0.0,2.0,6.0,33.3,4.0,7.0,3.0,4.0,2,5.0,33.0,0.0
246,282,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,33,1987,28.8,11.0,9,5.0,3.0,3.0,2.0,9.0,22.2,7.0,10.0,0.0,10.0,4,15.0,13.0,0.0
247,284,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,26,1994,31.3,32.0,19,9.0,16.0,7.0,15.0,57.0,26.3,42.0,39.0,2.0,37.0,31,63.0,23.0,0.0
248,285,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,31,1990,11.3,25.0,11,10.0,11.0,4.0,7.0,14.0,50.0,7.0,19.0,6.0,13.0,13,38.0,25.0,0.0
249,286,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,26,1995,24.1,45.0,26,23.0,14.0,8.0,11.0,51.0,21.6,40.0,40.0,2.0,38.0,16,61.0,20.0,0.0
250,287,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,29,1992,32.7,64.0,38,34.0,25.0,5.0,37.0,80.0,46.3,43.0,38.0,12.0,26.0,42,106.0,73.0,1.0
251,288,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,30,1990,12.2,16.0,6,7.0,7.0,2.0,5.0,20.0,25.0,15.0,11.0,2.0,9.0,12,28.0,22.0,0.0
252,289,Patrick Berg,no NOR,MF,Lens,fr Ligue 1,23,1997,3.4,14.0,6,6.0,8.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,4,18.0,3.0,0.0
253,290,Mitchell van Bergen,nl NED,"FW,MF",Reims,fr Ligue 1,21,1999,10.9,8.0,5,7.0,0.0,1.0,6.0,15.0,40.0,9.0,9.0,0.0,9.0,4,12.0,7.0,0.0
254,291,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,23,1997,6.3,3.0,2,2.0,1.0,0.0,1.0,10.0,10.0,9.0,3.0,0.0,3.0,1,4.0,8.0,0.0
255,293,Valon Berisha,xk KVX,"MF,FW",Reims,fr Ligue 1,28,1993,5.1,10.0,7,2.0,5.0,3.0,2.0,10.0,20.0,8.0,9.0,0.0,9.0,4,14.0,3.0,0.0
256,294,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,27,1994,16.4,16.0,10,7.0,4.0,5.0,6.0,13.0,46.2,7.0,12.0,4.0,8.0,5,21.0,15.0,0.0
257,297,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,28,1993,10.6,24.0,14,10.0,10.0,4.0,13.0,18.0,72.2,5.0,8.0,0.0,8.0,8,32.0,16.0,0.0
258,299,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,31,1990,19.2,29.0,14,5.0,17.0,7.0,12.0,34.0,35.3,22.0,14.0,2.0,12.0,8,37.0,4.0,1.0
