,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
168,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,22,1997,23.8,14,8,3,7,4,4,15,26.7,11,13,0,13,9,23,3,0,Matches
169,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,5,5,3,1,1,0,1,0.0,1,13,11,2,13,18,36,2,Matches
170,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
171,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,21.8,69,41,21,41,7,23,40,57.5,17,24,2,22,36,105,13,2,Matches
172,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,38,30,15,14,9,17,26,65.4,9,22,2,20,22,60,20,0,Matches
173,Ridle Baku,de GER,"FW,DF",Wolfsburg,de Bundesliga,22,1998,29.8,50,31,20,20,10,22,53,41.5,31,54,4,50,40,90,33,1,Matches
174,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2.0,4,2,3,1,0,2,6,33.3,4,3,1,2,3,7,6,0,Matches
175,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,2002,0.6,2,2,1,1,0,0,1,0.0,1,2,0,2,1,3,0,0,Matches
176,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,24,12,23,1,0,14,23,60.9,9,23,6,17,25,49,63,0,Matches
177,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,9,6,2,6,1,4,10,40.0,6,10,1,9,0,9,3,0,Matches
178,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,47,34,28,14,5,21,50,42.0,29,26,7,19,25,72,70,1,Matches
179,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,17,10,4,9,4,7,14,50.0,7,13,2,11,8,25,16,0,Matches
180,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,26,15,11,12,3,9,18,50.0,9,22,7,15,7,33,46,0,Matches
181,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,29,18,19,7,3,14,31,45.2,17,17,9,8,28,57,65,3,Matches
182,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,21,17,9,11,1,6,13,46.2,7,7,0,7,6,27,11,1,Matches
183,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,9,7,9,0,0,2,5,40.0,3,4,3,1,2,11,8,0,Matches
184,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,27,17,19,7,1,19,28,67.9,9,7,1,6,19,46,34,0,Matches
185,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,33.2,45,23,15,19,11,24,84,28.6,60,24,2,22,24,69,15,0,Matches
186,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,16,11,14,2,0,11,14,78.6,3,8,7,1,10,26,57,0,Matches
187,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,21,9,2,11,8,8,27,29.6,19,14,4,10,10,31,37,0,Matches
188,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,10.2,10,5,5,5,0,5,12,41.7,7,16,11,5,27,37,44,0,Matches
189,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,12.7,20,11,15,4,1,4,8,50.0,4,10,6,4,33,53,50,0,Matches
190,Simon Banza,cd COD,FW,Lens,fr Ligue 1,23,1996,15.2,13,6,0,4,9,1,14,7.1,13,16,1,15,7,20,15,0,Matches
191,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,30,19,8,16,6,14,47,29.8,33,26,7,19,12,42,38,1,Matches
192,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,31,16,22,8,1,21,35,60.0,14,39,18,21,48,79,94,4,Matches
193,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,6,3,5,1,0,4,6,66.7,2,2,1,1,2,8,11,2,Matches
194,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,1,1,1,0,0,0,0,,0,1,1,0,3,4,9,0,Matches
195,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,12,8,7,4,1,6,11,54.5,5,10,2,8,6,18,14,0,Matches
196,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,28,12,8,16,4,10,36,27.8,26,8,2,6,21,49,14,0,Matches
197,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,6,5,4,2,0,3,6,50.0,3,3,1,2,6,12,12,0,Matches
198,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,58,31,23,29,6,23,72,31.9,49,29,4,25,26,84,14,0,Matches
199,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
200,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,15.9,10,5,6,1,3,5,24,20.8,19,10,1,9,16,26,8,0,Matches
201,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,17.0,6,2,2,4,0,3,15,20.0,12,9,1,8,5,11,6,1,Matches
202,Ross Barkley,eng ENG,"FW,MF",Chelsea,eng Premier League,26,1993,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
203,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,1998,10.9,29,15,11,9,9,10,31,32.3,21,15,1,14,10,39,9,1,Matches
204,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,12,6,2,6,4,3,13,23.1,10,14,2,12,5,17,11,0,Matches
205,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,1997,21.6,19,9,11,3,5,5,22,22.7,17,16,3,13,8,27,11,0,Matches
206,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,2,1,2,0,0,0,2,0.0,2,1,0,1,2,4,2,1,Matches
207,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,28,14,21,5,2,12,21,57.1,9,22,8,14,33,61,67,1,Matches
208,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
209,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,58,32,19,26,13,20,50,40.0,30,34,9,25,57,115,55,0,Matches
210,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,2001,14.5,29,19,5,18,6,9,24,37.5,15,20,0,20,6,35,8,0,Matches
211,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,23,12,13,8,2,10,16,62.5,6,14,4,10,24,47,37,0,Matches
212,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,1998,32.5,26,10,8,10,8,10,25,40.0,15,37,2,35,11,37,15,0,Matches
213,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,27,16,14,10,3,11,23,47.8,12,50,35,15,38,65,159,1,Matches
214,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,6,2,3,1,2,4,7,57.1,3,1,0,1,1,7,2,0,Matches
215,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,27,16,18,8,1,12,22,54.5,10,19,5,14,40,67,74,3,Matches
216,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,12,7,3,6,3,6,10,60.0,4,2,0,2,9,21,5,0,Matches
217,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,1988,28.6,69,42,41,23,5,41,67,61.2,26,36,15,21,49,118,105,1,Matches
218,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,33,22,15,16,2,16,58,27.6,42,21,5,16,32,65,42,1,Matches
219,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
220,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,36,22,13,21,2,17,27,63.0,10,34,16,18,40,76,75,0,Matches
221,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,50,29,26,22,2,27,52,51.9,25,19,1,18,16,66,31,0,Matches
222,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,3,1,2,0,1,3,5,60.0,2,1,0,1,0,3,3,0,Matches
223,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,5,3,1,2,2,1,9,11.1,8,5,1,4,4,9,5,0,Matches
224,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,38,16,21,14,3,16,50,32.0,34,30,14,16,29,67,40,1,Matches
225,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,5,2,1,4,0,2,9,22.2,7,0,0,0,4,9,5,0,Matches
226,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,14,0,Matches
227,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,43,20,14,26,3,16,31,51.6,15,12,0,12,12,55,10,1,Matches
228,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,1999,26.3,44,31,13,24,7,14,51,27.5,37,40,8,32,24,68,24,0,Matches
229,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,5,3,0,2,3,0,3,0.0,3,3,1,2,2,7,4,0,Matches
230,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,35,18,21,13,1,16,21,76.2,5,33,24,9,52,87,123,1,Matches
231,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,1996,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
232,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,1994,24.4,24,9,5,10,9,8,14,57.1,6,18,4,14,17,41,16,0,Matches
233,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,59,33,36,20,3,27,49,55.1,22,48,27,21,68,127,94,2,Matches
234,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,25,1995,12.3,5,4,2,2,1,3,5,60.0,2,4,0,4,6,11,7,0,Matches
235,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,34,23,28,6,0,16,25,64.0,9,18,4,14,22,56,58,0,Matches
236,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,37,19,25,11,1,25,49,51.0,24,44,27,17,84,121,132,0,Matches
237,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,eng Premier League,23,1997,5.8,15,10,2,11,2,7,15,46.7,8,10,1,9,6,21,7,0,Matches
238,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,21,9,9,10,2,9,26,34.6,17,13,5,8,9,30,13,0,Matches
239,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
240,Maximilian Beier,de GER,"FW,DF",Hoffenheim,de Bundesliga,17,2002,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
241,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,28,1992,6.6,3,2,0,0,3,0,2,0.0,2,1,0,1,1,4,3,0,Matches
242,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,3,0,3,0,0,3,5,60.0,2,1,0,1,0,3,0,0,Matches
243,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,69,39,32,28,9,31,66,47.0,35,26,5,21,57,126,34,0,Matches
244,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,24,18,15,9,0,14,23,60.9,9,19,11,8,27,51,76,1,Matches
245,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,30,1990,8.9,12,10,3,4,5,4,17,23.5,13,12,0,12,12,24,4,0,Matches
246,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22,1998,23.2,56,39,22,25,9,14,23,60.9,9,20,2,18,19,75,16,0,Matches
247,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,1995,23.2,29,19,14,12,3,12,41,29.3,29,26,8,18,33,62,33,0,Matches
248,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,49,31,11,29,9,19,46,41.3,27,37,5,32,24,73,13,0,Matches
249,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,30,18,4,16,10,11,35,31.4,24,27,4,23,12,42,21,0,Matches
250,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1999,15.5,30,22,15,12,3,8,24,33.3,16,14,1,13,16,46,24,0,Matches
251,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
252,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,1987,18.9,11,7,1,7,3,2,9,22.2,7,3,0,3,2,13,0,0,Matches
253,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
254,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29.0,18,9,2,10,6,3,13,23.1,10,16,0,16,13,31,3,0,Matches
255,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,19,11,10,9,0,11,38,28.9,27,15,2,13,6,25,15,0,Matches
256,Samy Benchamma,fr FRA,"DF,MF",Montpellier,fr Ligue 1,20,2000,0.5,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Matches
257,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,19,13,12,6,1,9,21,42.9,12,19,5,14,16,35,19,0,Matches
258,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13.0,17,9,8,8,1,7,20,35.0,13,20,9,11,21,38,41,1,Matches
259,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,6,4,1,4,1,5,13,38.5,8,9,2,7,3,9,17,0,Matches
260,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,1997,7.3,8,6,4,4,0,2,8,25.0,6,6,2,4,7,15,1,1,Matches
261,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,22,1997,1.7,6,2,5,1,0,2,4,50.0,2,0,0,0,2,8,1,0,Matches
262,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,1993,38.0,1,1,1,0,0,1,3,33.3,2,1,0,1,1,2,7,2,Matches
263,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,42,26,27,12,3,22,48,45.8,26,33,10,23,42,84,70,0,Matches
264,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
265,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
266,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,5,3,5,0,0,3,6,50.0,3,3,2,1,6,11,11,0,Matches
267,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,39,18,17,21,1,15,32,46.9,17,10,1,9,20,59,12,0,Matches
268,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24,1995,15.5,24,15,8,11,5,8,28,28.6,20,10,0,10,8,32,8,0,Matches
269,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,16,9,8,6,2,7,25,28.0,18,9,0,9,4,20,5,1,Matches
270,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,1995,20.1,43,24,27,13,3,26,42,61.9,16,39,7,32,47,90,66,0,Matches
271,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,5,1,3,0,2,1,6,16.7,5,3,0,3,3,8,2,0,Matches
272,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,14,8,7,6,1,4,15,26.7,11,5,2,3,6,20,8,0,Matches
273,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,25.8,63,33,21,37,5,20,59,33.9,39,35,12,23,47,110,46,1,Matches
274,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,15,7,1,7,7,2,9,22.2,7,17,6,11,4,19,39,0,Matches
275,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,8,6,4,2,2,5,15,33.3,10,9,2,7,8,16,24,0,Matches
276,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,1994,4.5,10,5,5,3,2,2,10,20.0,8,3,0,3,6,16,2,0,Matches
277,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,1991,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
278,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,1994,27.5,42,22,17,11,14,21,62,33.9,41,23,1,22,26,68,34,0,Matches
279,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,2,2,1,0,1,0,0,,0,2,1,1,1,3,2,0,Matches
280,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,24,19,14,5,5,10,24,41.7,14,14,0,14,11,35,29,0,Matches
281,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1995,1.5,2,0,0,0,2,2,5,40.0,3,2,0,2,0,2,1,0,Matches
282,Álex Berenguer,es ESP,"MF,FW",Athletic Club,es La Liga,25,1995,25.3,47,31,21,20,6,9,51,17.6,42,48,3,45,18,65,27,0,Matches
283,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,29.0,66,44,37,22,7,41,73,56.2,32,40,20,20,42,108,88,0,Matches
284,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,1990,15.1,19,11,6,9,4,11,23,47.8,12,11,2,9,17,36,19,0,Matches
285,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,1998,12.4,16,7,8,5,3,7,15,46.7,8,11,2,9,4,20,18,0,Matches
286,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,22,1997,13.4,15,7,8,3,4,7,20,35.0,13,7,1,6,5,20,9,0,Matches
287,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,1993,18.3,40,23,19,17,4,11,47,23.4,36,14,2,12,25,65,21,1,Matches
288,Bernard,br BRA,"MF,FW",Everton,eng Premier League,27,1992,5.1,8,3,3,3,2,7,15,46.7,8,5,0,5,8,16,6,0,Matches
289,Federico Bernardeschi,it ITA,"MF,DF",Juventus,it Serie A,26,1994,10.8,9,4,3,5,1,4,20,20.0,16,6,2,4,14,23,7,1,Matches
290,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,25,1995,2.3,10,8,8,1,1,4,6,66.7,2,2,0,2,1,11,1,0,Matches
291,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,1997,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,23,1,Matches
292,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,1993,2.2,5,3,0,4,1,3,5,60.0,2,4,0,4,1,6,6,0,Matches
293,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,22,1998,8.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,Matches
294,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,2002,0.1,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
295,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,28.9,60,32,26,27,7,30,48,62.5,18,19,1,18,30,90,41,1,Matches
296,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,1993,6.8,15,8,3,11,1,6,14,42.9,8,5,1,4,2,17,0,0,Matches
297,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1.0,0,0,0,0,0,0,0,,0,2,1,1,1,1,3,0,Matches
298,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2000,2.1,2,1,2,0,0,1,2,50.0,1,5,4,1,5,7,5,0,Matches
299,Giulian Biancone,fr FRA,"DF,MF",Monaco,fr Ligue 1,20,2000,1.0,3,3,1,1,1,2,3,66.7,1,1,0,1,1,4,4,0,Matches
300,Bartosz Białek,pl POL,"FW,MF",Wolfsburg,de Bundesliga,18,2001,3.0,6,5,1,4,1,4,4,100.0,0,5,1,4,3,9,4,0,Matches
301,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,1.4,1,1,0,1,0,1,1,100.0,0,1,1,0,3,4,9,0,Matches
302,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,1990,17.0,11,9,7,4,0,7,14,50.0,7,12,6,6,23,34,54,0,Matches
303,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,2001,13.8,22,12,3,16,3,8,18,44.4,10,8,3,5,6,28,10,1,Matches
304,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,27,1992,31.1,42,23,19,15,8,27,45,60.0,18,23,9,14,27,69,56,3,Matches
305,Davide Biraschi,it ITA,DF,Genoa,it Serie A,26,1994,10.2,17,9,12,5,0,5,10,50.0,5,12,6,6,21,38,26,0,Matches
306,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,1996,34.6,104,68,50,48,6,33,67,49.3,34,42,6,36,64,168,67,0,Matches
307,Leonardo Bittencourt,de GER,"MF,FW",Werder Bremen,de Bundesliga,26,1993,16.8,58,32,24,28,6,16,51,31.4,35,29,2,27,13,71,10,0,Matches
308,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,1998,6.4,8,4,4,4,0,3,18,16.7,15,5,0,5,8,16,9,0,Matches
309,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25,1995,18.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,3,Matches
310,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,22,1997,31.0,58,30,18,37,3,23,54,42.6,31,33,4,29,21,79,19,0,Matches
311,Alejandro Blesa,es ESP,MF,Levante,es La Liga,18,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
312,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,1988,26.3,26,16,17,8,1,14,32,43.8,18,24,17,7,40,66,63,1,Matches
313,Antonin Bobichon,fr FRA,"MF,FW",Angers,fr Ligue 1,24,1995,10.1,23,14,10,8,5,9,15,60.0,6,4,1,3,2,25,1,0,Matches
314,Yann Bodiger,fr FRA,MF,Cádiz,es La Liga,25,1995,2.8,2,2,1,1,0,1,6,16.7,5,7,3,4,8,10,4,0,Matches
315,Jean-Paul Boëtius,nl NED,"MF,FW",Mainz 05,de Bundesliga,26,1994,22.9,42,28,13,15,14,17,47,36.2,30,37,3,34,33,75,14,0,Matches
316,Sacha Boey,fr FRA,DF,Dijon,fr Ligue 1,19,2000,20.7,54,40,30,23,1,27,55,49.1,28,25,5,20,41,95,62,0,Matches
317,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,2000,1.4,3,3,2,1,0,3,4,75.0,1,0,0,0,2,5,2,0,Matches
318,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,23,1997,19.8,11,9,5,0,6,3,11,27.3,8,10,0,10,8,19,7,0,Matches
319,Melayro Bogarde,nl NED,"DF,MF",Hoffenheim,de Bundesliga,18,2002,3.1,7,3,3,3,1,5,9,55.6,4,0,0,0,5,12,1,0,Matches
320,Jayden Bogle,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,20,2000,12.3,33,23,21,10,2,20,39,51.3,19,14,4,10,14,47,22,0,Matches
321,Quentin Boisgard,fr FRA,"MF,FW",Lorient,fr Ligue 1,23,1997,14.6,24,17,3,15,6,11,24,45.8,13,17,2,15,15,39,1,0,Matches
322,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,1991,20.9,33,20,26,7,0,13,24,54.2,11,18,12,6,32,65,84,1,Matches
323,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,30,1989,25.1,34,19,16,13,5,16,53,30.2,37,26,2,24,39,73,12,0,Matches
324,Federico Bonazzoli,it ITA,FW,Torino,it Serie A,23,1997,6.3,6,4,0,4,2,2,13,15.4,11,3,0,3,2,8,3,0,Matches
325,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23,1997,1.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
326,Kevin Bonifazi,it ITA,DF,Udinese,it Serie A,24,1996,27.4,32,21,24,6,2,8,23,34.8,15,33,20,13,50,82,85,1,Matches
327,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33,1987,22.5,19,14,10,8,1,6,14,42.9,8,24,13,11,33,52,67,0,Matches
328,Elias Bördner,de GER,GK,Eint Frankfurt,de Bundesliga,18,2002,1.0,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,1,0,Matches
329,Dennis Borkowski,de GER,"MF,FW",RB Leipzig,de Bundesliga,18,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
330,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,21,1999,23.1,29,20,25,4,0,14,25,56.0,11,33,26,7,40,69,104,0,Matches
331,Sven Botman,nl NED,DF,Lille,fr Ligue 1,20,2000,36.8,31,21,18,12,1,14,26,53.8,12,31,21,10,57,88,126,2,Matches
332,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,fr Ligue 1,25,1994,30.2,52,28,22,24,6,16,58,27.6,42,32,3,29,20,72,36,0,Matches
333,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,20,1999,19.3,52,35,20,24,8,26,68,38.2,42,14,4,10,23,75,26,1,Matches
334,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,30,1990,7.2,9,4,1,7,1,4,8,50.0,4,3,0,3,5,14,5,0,Matches
335,Sofiane Boufal,ma MAR,"FW,MF",Angers,fr Ligue 1,26,1993,8.1,17,11,8,6,3,8,28,28.6,20,8,0,8,3,20,1,0,Matches
336,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,de Bundesliga,21,1999,6.7,13,9,2,10,1,2,12,16.7,10,10,3,7,7,20,9,0,Matches
337,Farid Boulaya,dz ALG,"MF,FW",Metz,fr Ligue 1,27,1993,31.3,24,16,4,17,3,13,51,25.5,38,19,3,16,12,36,7,0,Matches
