,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
134,Tolgay Arslan,de GER,MF,Udinese,it Serie A,29,1990,20.2,3,22,6,27.3,1.09,0.30,0.14,0.50,21.5,0,0,0,0.9,0.9,0.04,+2.1,+2.1,Matches
135,Kwadwo Asamoah,gh GHA,"DF,MF",Cagliari,it Serie A,31,1988,2.5,0,2,1,50.0,0.80,0.40,0.00,0.00,23.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
136,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,de Bundesliga,23,1997,8.5,1,7,3,42.9,0.83,0.35,0.14,0.33,21.0,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
137,Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,31,1989,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
138,Marco Asensio,es ESP,"FW,MF",Real Madrid,es La Liga,24,1996,20.8,5,39,11,28.2,1.88,0.53,0.13,0.45,19.7,3,0,0,3.8,3.8,0.10,+1.2,+1.2,Matches
139,Kristoffer Askildsen,no NOR,MF,Sampdoria,it Serie A,19,2001,1.1,0,1,0,0.0,0.95,0.00,0.00,,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
140,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,32,1987,31.8,14,45,21,46.7,1.41,0.66,0.20,0.43,15.9,6,5,5,12.4,8.5,0.19,+1.6,+0.5,Matches
141,Roger Assalé,ci CIV,"FW,MF",Dijon,fr Ligue 1,26,1993,9.2,1,11,3,27.3,1.20,0.33,0.09,0.33,16.8,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
142,Youcef Atal,dz ALG,"DF,FW",Nice,fr Ligue 1,24,1996,10.6,1,8,5,62.5,0.75,0.47,0.13,0.20,18.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
143,Miguel Atienza,es ESP,MF,Eibar,es La Liga,21,1999,9.3,0,5,0,0.0,0.54,0.00,0.00,,15.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
144,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,31,1989,25.9,10,55,19,34.5,2.12,0.73,0.15,0.42,14.0,0,2,2,10.2,8.6,0.16,-0.2,-0.6,Matches
145,Emil Audero,it ITA,GK,Sampdoria,it Serie A,23,1997,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
146,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25,1994,35.7,1,8,2,25.0,0.22,0.06,0.13,0.50,19.3,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
147,Jean-Kévin Augustin,fr FRA,FW,Nantes,fr Ligue 1,23,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
148,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,de Bundesliga,26,1994,21.7,0,16,5,31.3,0.74,0.23,0.00,0.00,19.1,3,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
149,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,17.8,2,15,6,40.0,0.84,0.34,0.13,0.33,17.5,0,0,0,1.1,1.1,0.07,+0.9,+0.9,Matches
150,Charlie Austin,eng ENG,"FW,MF",West Brom,eng Premier League,31,1989,1.5,0,3,0,0.0,1.96,0.00,0.00,,20.3,0,0,0,0.4,0.4,0.15,-0.4,-0.4,Matches
151,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,26,1994,2.2,0,8,2,25.0,3.56,0.89,0.00,0.00,22.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
152,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,22,1997,15.1,5,30,13,43.3,1.99,0.86,0.17,0.38,11.2,0,0,0,6.1,6.1,0.21,-1.1,-1.1,Matches
153,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,5.6,0,1,0,0.0,0.18,0.00,0.00,,28.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
154,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,28,1991,23.3,1,26,11,42.3,1.12,0.47,0.04,0.09,17.6,0,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches
155,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,0,5,0,0.0,0.57,0.00,0.00,,16.6,2,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
156,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,0,24,6,25.0,0.64,0.16,0.00,0.00,18.7,0,0,0,1.7,1.7,0.07,-1.7,-1.7,Matches
157,Ramon Azeez,ng NGA,MF,Granada,es La Liga,27,1992,1.1,0,2,0,0.0,1.78,0.00,0.00,,14.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
158,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,1,11,4,36.4,0.45,0.16,0.09,0.25,16.9,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
159,Ludovic Baal,gf GUF,"DF,MF",Brest,fr Ligue 1,34,1986,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
160,Carlos Bacca,co COL,FW,Villarreal,es La Liga,33,1986,8.7,5,20,12,60.0,2.29,1.37,0.25,0.42,15.8,0,0,0,3.2,3.2,0.16,+1.8,+1.8,Matches
161,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,0,11,3,27.3,0.38,0.10,0.00,0.00,15.2,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
162,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,26.8,1,17,4,23.5,0.64,0.15,0.06,0.25,25.3,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
163,Édgar Badía,es ESP,GK,Elche,es La Liga,28,1992,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
164,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,2,24,4,16.7,0.75,0.13,0.08,0.50,14.9,0,0,0,2.3,2.3,0.10,-0.3,-0.3,Matches
165,Alex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,1.5,0,2,1,50.0,1.31,0.66,0.00,0.00,26.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
166,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,es La Liga,20,2000,6.0,1,11,2,18.2,1.82,0.33,0.09,0.50,13.9,0,0,0,1.6,1.6,0.18,-0.6,-0.6,Matches
167,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,18.0,6,59,23,39.0,3.29,1.28,0.10,0.26,16.1,0,0,1,8.3,7.5,0.13,-2.3,-1.5,Matches
168,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,22,1997,23.8,9,58,21,36.2,2.44,0.88,0.16,0.43,20.5,3,0,0,6.2,6.2,0.11,+2.8,+2.8,Matches
169,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,0,2,0,0.0,0.20,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
170,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
171,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,21.8,2,16,4,25.0,0.73,0.18,0.13,0.50,18.0,0,0,0,1.1,1.1,0.07,+0.9,+0.9,Matches
172,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,0,2,2,100.0,0.11,0.11,0.00,0.00,13.8,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
173,Ridle Baku,de GER,"FW,DF",Wolfsburg,de Bundesliga,22,1998,29.8,6,35,12,34.3,1.18,0.40,0.17,0.50,18.7,0,0,0,3.4,3.4,0.10,+2.6,+2.6,Matches
174,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
175,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,2002,0.6,0,3,2,66.7,4.82,3.21,0.00,0.00,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
176,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,1,8,2,25.0,0.60,0.15,0.13,0.50,10.0,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
177,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,7,44,19,43.2,3.31,1.43,0.16,0.37,13.9,0,0,0,5.7,5.7,0.13,+1.3,+1.3,Matches
178,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,0,13,2,15.4,0.42,0.06,0.00,0.00,16.8,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
179,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,11,38,19,50.0,3.72,1.86,0.29,0.58,18.7,7,0,0,5.8,5.8,0.17,+5.2,+5.2,Matches
180,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,0,3,1,33.3,0.16,0.05,0.00,0.00,30.3,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
181,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,2,13,4,30.8,0.72,0.22,0.15,0.50,9.1,0,0,0,2.0,2.0,0.15,0.0,0.0,Matches
182,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,13.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
183,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
184,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,0,1,1,100.0,0.07,0.07,0.00,0.00,15.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
185,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,33.2,6,60,20,33.3,1.81,0.60,0.10,0.30,22.8,1,0,0,4.2,4.2,0.07,+1.8,+1.8,Matches
186,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,0,2,1,50.0,0.17,0.09,0.00,0.00,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
187,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,17,105,46,43.8,3.10,1.36,0.14,0.33,13.2,0,2,2,18.2,16.6,0.16,-1.2,-1.6,Matches
188,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,10.2,0,5,1,20.0,0.49,0.10,0.00,0.00,10.0,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
189,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,12.7,0,8,2,25.0,0.63,0.16,0.00,0.00,8.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
190,Simon Banza,cd COD,FW,Lens,fr Ligue 1,23,1996,15.2,5,34,12,35.3,2.23,0.79,0.12,0.33,13.8,0,1,1,6.0,5.2,0.15,-1.0,-1.2,Matches
191,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,7,45,16,35.6,1.46,0.52,0.16,0.44,15.9,1,0,0,6.8,6.8,0.15,+0.2,+0.2,Matches
192,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,0,13,3,23.1,0.44,0.10,0.00,0.00,14.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
193,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,0,2,0,0.0,0.72,0.00,0.00,,19.3,1,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
194,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
195,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
196,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,1,36,13,36.1,1.93,0.70,0.03,0.08,20.9,5,0,0,2.7,2.7,0.08,-1.7,-1.7,Matches
197,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,0,3,0,0.0,0.99,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
198,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,3,36,8,22.2,1.12,0.25,0.08,0.38,21.2,0,0,0,2.4,2.4,0.07,+0.6,+0.6,Matches
199,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
200,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,15.9,2,22,12,54.5,1.38,0.75,0.09,0.17,17.2,0,0,0,2.6,2.6,0.12,-0.6,-0.6,Matches
201,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,17.0,3,38,11,28.9,2.23,0.65,0.08,0.27,18.7,2,0,0,3.1,3.1,0.08,-0.1,-0.1,Matches
202,Ross Barkley,eng ENG,"FW,MF",Chelsea,eng Premier League,26,1993,0.5,0,1,1,100.0,2.14,2.14,0.00,0.00,35.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
203,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,1998,10.9,2,19,6,31.6,1.75,0.55,0.11,0.33,21.4,1,0,0,1.9,1.9,0.10,+0.1,+0.1,Matches
204,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,3,37,12,32.4,2.50,0.81,0.05,0.17,16.8,0,1,1,4.1,3.3,0.09,-1.1,-1.3,Matches
205,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,1997,21.6,9,56,25,44.6,2.59,1.16,0.16,0.36,17.5,0,0,0,5.9,5.9,0.11,+3.1,+3.1,Matches
206,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,22.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
207,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,0,6,0,0.0,0.24,0.00,0.00,,12.3,0,0,0,0.9,0.9,0.15,-0.9,-0.9,Matches
208,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,0,2,1,50.0,2.12,1.06,0.00,0.00,14.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
209,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,2,33,10,30.3,1.29,0.39,0.06,0.20,15.7,0,0,0,4.5,4.5,0.14,-2.5,-2.5,Matches
210,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,2001,14.5,3,23,7,30.4,1.58,0.48,0.13,0.43,19.4,0,0,0,1.9,1.9,0.08,+1.1,+1.1,Matches
211,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,0,2,0,0.0,0.16,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
212,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,1998,32.5,8,88,38,43.2,2.71,1.17,0.09,0.21,20.9,6,0,1,7.0,6.2,0.07,+1.0,+1.8,Matches
213,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,3,14,5,35.7,0.49,0.17,0.21,0.60,9.0,0,0,0,2.5,2.5,0.18,+0.5,+0.5,Matches
214,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,0,4,0,0.0,1.13,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
215,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,0,10,4,40.0,0.53,0.21,0.00,0.00,18.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
216,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,0,5,2,40.0,1.14,0.45,0.00,0.00,24.7,2,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
217,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,1988,28.6,0,10,1,10.0,0.35,0.03,0.00,0.00,13.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
218,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,4,45,17,37.8,1.56,0.59,0.09,0.24,21.8,7,0,0,4.6,4.6,0.10,-0.6,-0.6,Matches
219,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
220,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,0,10,1,10.0,0.31,0.03,0.00,0.00,9.9,0,0,0,1.0,1.0,0.10,-1.0,-1.0,Matches
221,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,1,21,4,19.0,1.24,0.24,0.05,0.25,19.6,1,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
222,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
223,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,2,12,6,50.0,1.48,0.74,0.17,0.33,17.0,0,0,0,1.6,1.6,0.13,+0.4,+0.4,Matches
224,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,1,17,5,29.4,0.61,0.18,0.06,0.20,16.8,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
225,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,0,5,1,20.0,1.27,0.25,0.00,0.00,24.1,1,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
226,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
227,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,2,7,4,57.1,0.59,0.34,0.29,0.50,15.7,0,0,0,1.0,1.0,0.14,+1.0,+1.0,Matches
228,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,1999,26.3,6,61,21,34.4,2.32,0.80,0.10,0.29,16.1,1,0,0,5.9,5.9,0.10,+0.1,+0.1,Matches
229,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,0,12,3,25.0,2.92,0.73,0.00,0.00,14.0,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
230,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,2,11,2,18.2,0.38,0.07,0.18,1.00,10.3,0,0,0,1.5,1.5,0.13,+0.5,+0.5,Matches
231,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
232,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,1994,24.4,9,48,19,39.6,1.96,0.78,0.19,0.47,12.7,0,0,0,9.9,9.9,0.21,-0.9,-0.9,Matches
233,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,1,10,3,30.0,0.32,0.10,0.10,0.33,10.3,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Matches
234,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,25,1995,12.3,3,31,10,32.3,2.52,0.81,0.10,0.30,22.1,0,0,0,1.5,1.5,0.05,+1.5,+1.5,Matches
235,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,0,5,1,20.0,0.27,0.05,0.00,0.00,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
236,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,1,10,5,50.0,0.29,0.15,0.10,0.20,10.6,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
237,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,eng Premier League,23,1997,5.8,1,2,1,50.0,0.34,0.17,0.50,1.00,18.4,0,0,0,0.4,0.4,0.18,+0.6,+0.6,Matches
238,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,0,4,1,25.0,0.40,0.10,0.00,0.00,14.5,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
239,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,0,2,0,0.0,2.28,0.00,0.00,,30.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
240,Maximilian Beier,de GER,"FW,DF",Hoffenheim,de Bundesliga,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
241,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,28,1992,6.6,0,12,3,25.0,1.81,0.45,0.00,0.00,12.0,0,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
242,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,0,1,0,0.0,3.00,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
243,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,0,6,0,0.0,0.20,0.00,0.00,,26.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
244,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,1,8,2,25.0,0.57,0.14,0.13,0.50,14.0,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
245,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,30,1990,8.9,0,28,8,28.6,3.16,0.90,0.00,0.00,17.7,0,0,0,1.8,1.8,0.06,-1.8,-1.8,Matches
246,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22,1998,23.2,1,23,5,21.7,0.99,0.22,0.04,0.20,17.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
247,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,1995,23.2,1,15,5,33.3,0.65,0.22,0.07,0.20,20.3,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
248,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,1,33,8,24.2,1.75,0.42,0.03,0.13,19.8,0,0,0,2.5,2.5,0.08,-1.5,-1.5,Matches
249,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,13,102,35,34.3,3.18,1.09,0.09,0.26,17.7,8,4,5,13.7,9.8,0.10,-0.7,-0.8,Matches
250,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1999,15.5,3,19,7,36.8,1.22,0.45,0.16,0.43,22.2,0,0,0,1.2,1.2,0.06,+1.8,+1.8,Matches
251,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
252,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,1987,18.9,2,33,11,33.3,1.74,0.58,0.06,0.18,21.6,5,0,0,2.3,2.3,0.07,-0.3,-0.3,Matches
253,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
254,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29.0,20,68,21,30.9,2.35,0.72,0.15,0.48,17.7,7,10,12,19.6,10.2,0.15,+0.4,-0.2,Matches
255,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,0,10,4,40.0,0.74,0.30,0.00,0.00,17.9,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
256,Samy Benchamma,fr FRA,"DF,MF",Montpellier,fr Ligue 1,20,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
257,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,1,8,0,0.0,0.77,0.00,0.00,,17.6,0,1,1,1.7,0.9,0.11,-0.7,-0.9,Matches
258,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13.0,0,3,1,33.3,0.23,0.08,0.00,0.00,10.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
259,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,5,37,14,37.8,2.11,0.80,0.11,0.29,15.4,0,1,1,7.6,6.8,0.18,-2.6,-2.8,Matches
260,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,1997,7.3,1,8,3,37.5,1.09,0.41,0.13,0.33,20.8,1,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
261,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,22,1997,1.7,0,2,0,0.0,1.20,0.00,0.00,,30.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
262,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,1993,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
263,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,0,8,1,12.5,0.27,0.03,0.00,0.00,12.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
264,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
265,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
266,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
267,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,0,12,1,8.3,0.81,0.07,0.00,0.00,26.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
268,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24,1995,15.5,1,35,12,34.3,2.26,0.78,0.03,0.08,21.2,1,0,0,2.6,2.6,0.07,-1.6,-1.6,Matches
